t,x,F,falla,severidad
0.0000000000,0.0000001060,-0.0213897865,falla_engranaje,0.0000000000
0.0005000000,-0.0000001643,0.0111206124,falla_engranaje,0.0000000000
0.0010000000,-0.0000000359,0.0003580155,falla_engranaje,0.0000000000
0.0015000000,0.0000000832,-0.0063015774,falla_engranaje,0.0000000000
0.0020000000,0.0000000002,0.0000003541,falla_engranaje,0.0000000000
0.0025000000,0.0000000932,-0.0120895742,falla_engranaje,0.0000000000
0.0030000000,0.0000000851,0.0029162807,falla_engranaje,0.0000000000
0.0035000000,0.0000000144,-0.0165065515,falla_engranaje,0.0000000000
0.0040000000,-0.0000000432,-0.0150712909,falla_engranaje,0.0000000000
0.0045000000,-0.0000000738,0.0026528183,falla_engranaje,0.0000000000
0.0050000000,0.0000000636,-0.0010140283,falla_engranaje,0.0000000000
0.0055000000,0.0000001210,-0.0086539089,falla_engranaje,0.0000000000
0.0060000000,-0.0000005506,0.0071867687,falla_engranaje,0.0000000000
0.0065000000,-0.0000002277,0.0107885403,falla_engranaje,0.0000000000
0.0070000000,-0.0000000405,-0.0014180576,falla_engranaje,0.0000000000
0.0075000000,-0.0000000820,0.0111263618,falla_engranaje,0.0000000000
0.0080000000,-0.0000002633,-0.0005759360,falla_engranaje,0.0000000000
0.0085000000,-0.0000002133,0.0000808383,falla_engranaje,0.0000000000
0.0090000000,-0.0000001773,0.0021070472,falla_engranaje,0.0000000000
0.0095000000,-0.0000002120,0.0101328560,falla_engranaje,0.0000000000
0.0100000000,0.0000000354,0.0070054518,falla_engranaje,0.0000000000
0.0105000000,-0.0000001232,0.0032641113,falla_engranaje,0.0000000000
0.0110000000,-0.0000002146,0.0054264596,falla_engranaje,0.0000000000
0.0115000000,-0.0000002014,-0.0054978230,falla_engranaje,0.0000000000
0.0120000000,-0.0000000780,0.0118973227,falla_engranaje,0.0000000000
0.0125000000,-0.0000002145,0.0083084831,falla_engranaje,0.0000000000
0.0130000000,-0.0000001238,-0.0009217373,falla_engranaje,0.0000000000
0.0135000000,-0.0000000781,0.0042868423,falla_engranaje,0.0000000000
0.0140000000,-0.0000001373,-0.0009552976,falla_engranaje,0.0000000000
0.0145000000,-0.0000001979,-0.0198886413,falla_engranaje,0.0000000000
0.0150000000,0.0000001047,0.0037166851,falla_engranaje,0.0000000000
0.0155000000,-0.0000000183,-0.0183305358,falla_engranaje,0.0000000000
0.0160000000,-0.0000005292,-0.0099440543,falla_engranaje,0.0000000000
0.0165000000,-0.0000002717,-0.0077894887,falla_engranaje,0.0000000000
0.0170000000,-0.0000001708,-0.0100894383,falla_engranaje,0.0000000000
0.0175000000,-0.0000000928,0.0131517029,falla_engranaje,0.0000000000
0.0180000000,0.0000001639,0.0228117222,falla_engranaje,0.0000000000
0.0185000000,-0.0000001575,-0.0091631046,falla_engranaje,0.0000000000
0.0190000000,-0.0000001873,-0.0022854888,falla_engranaje,0.0000000000
0.0195000000,-0.0000002645,-0.0090586508,falla_engranaje,0.0000000000
0.0200000000,0.0000000301,0.0062291779,falla_engranaje,0.0000000000
0.0205000000,-0.0000004771,-0.0150416723,falla_engranaje,0.0000000000
0.0210000000,-0.0000002559,0.0067278271,falla_engranaje,0.0000000000
0.0215000000,-0.0000004405,0.0008848885,falla_engranaje,0.0000000000
0.0220000000,-0.0000000939,0.0099902267,falla_engranaje,0.0000000000
0.0225000000,-0.0000001635,0.0163073169,falla_engranaje,0.0000000000
0.0230000000,-0.0000004196,0.0093573459,falla_engranaje,0.0000000000
0.0235000000,-0.0000000853,-0.0234076819,falla_engranaje,0.0000000000
0.0240000000,-0.0000000170,0.0166257510,falla_engranaje,0.0000000000
0.0245000000,-0.0000001476,0.0036163669,falla_engranaje,0.0000000000
0.0250000000,-0.0000003302,0.0004195389,falla_engranaje,0.0000000000
0.0255000000,-0.0000001889,0.0034853313,falla_engranaje,0.0000000000
0.0260000000,-0.0000001836,0.0250668979,falla_engranaje,0.0000000000
0.0265000000,-0.0000001590,-0.0031908797,falla_engranaje,0.0000000000
0.0270000000,-0.0000005188,0.0159034621,falla_engranaje,0.0000000000
0.0275000000,-0.0000002939,0.0152815056,falla_engranaje,0.0000000000
0.0280000000,-0.0000003503,0.0008822765,falla_engranaje,0.0000000000
0.0285000000,-0.0000000325,0.0034529920,falla_engranaje,0.0000000000
0.0290000000,-0.0000002266,-0.0106320999,falla_engranaje,0.0000000000
0.0295000000,-0.0000004900,-0.0053036361,falla_engranaje,0.0000000000
0.0300000000,-0.0000003122,0.0024076938,falla_engranaje,0.0000000000
0.0305000000,0.0000000201,0.0030260531,falla_engranaje,0.0000000000
0.0310000000,-0.0000002490,0.0049691381,falla_engranaje,0.0000000000
0.0315000000,-0.0000002225,-0.0070185488,falla_engranaje,0.0000000000
0.0320000000,-0.0000001922,-0.0047936415,falla_engranaje,0.0000000000
0.0325000000,-0.0000002370,0.0028797973,falla_engranaje,0.0000000000
0.0330000000,-0.0000002423,0.0243063406,falla_engranaje,0.0000000000
0.0335000000,-0.0000003344,-0.0038438141,falla_engranaje,0.0000000000
0.0340000000,0.0000000487,-0.0060756767,falla_engranaje,0.0000000000
0.0345000000,-0.0000002113,0.0028318432,falla_engranaje,0.0000000000
0.0350000000,-0.0000002403,-0.0188861756,falla_engranaje,0.0000000000
0.0355000000,-0.0000001140,0.0051896625,falla_engranaje,0.0000000000
0.0360000000,-0.0000000551,0.0191795044,falla_engranaje,0.0000000000
0.0365000000,0.0000000984,-0.0198667039,falla_engranaje,0.0000000000
0.0370000000,-0.0000002958,-0.0019914501,falla_engranaje,0.0000000000
0.0375000000,-0.0000000108,-0.0102018184,falla_engranaje,0.0000000000
0.0380000000,-0.0000001809,-0.0035525705,falla_engranaje,0.0000000000
0.0385000000,-0.0000003752,-0.0050538724,falla_engranaje,0.0000000000
0.0390000000,-0.0000002228,-0.0142590700,falla_engranaje,0.0000000000
