t,x,F,falla,severidad
0.0000000000,-0.0000830731,0.0021326612,saludable,0.0000000000
0.0005000000,0.0000051418,0.0014371990,saludable,0.0000000000
0.0010000000,0.0000146207,0.0038188906,saludable,0.0000000000
0.0015000000,0.0000255794,0.0097261014,saludable,0.0000000000
0.0020000000,0.0000569132,0.0131853358,saludable,0.0000000000
0.0025000000,-0.0000479916,0.0186610448,saludable,0.0000000000
0.0030000000,-0.0000731958,0.0192368691,saludable,0.0000000000
0.0035000000,0.0000055175,0.0356340679,saludable,0.0000000000
0.0040000000,-0.0000045410,0.0260965486,saludable,0.0000000000
0.0045000000,-0.0000329676,0.0224505696,saludable,0.0000000000
0.0050000000,0.0000626600,0.0337944778,saludable,0.0000000000
0.0055000000,0.0000214855,0.0481317771,saludable,0.0000000000
0.0060000000,-0.0000003281,0.0395809085,saludable,0.0000000000
0.0065000000,0.0000298736,0.0241119561,saludable,0.0000000000
0.0070000000,0.0000294854,0.0211828776,saludable,0.0000000000
0.0075000000,0.0000011595,0.0397090272,saludable,0.0000000000
0.0080000000,-0.0000106468,0.0316221409,saludable,0.0000000000
0.0085000000,0.0000781307,0.0531577030,saludable,0.0000000000
0.0090000000,-0.0000535004,0.0357339293,saludable,0.0000000000
0.0095000000,0.0000485609,0.0409304348,saludable,0.0000000000
0.0100000000,0.0000548387,0.0367829358,saludable,0.0000000000
0.0105000000,-0.0000148433,0.0552065651,saludable,0.0000000000
0.0110000000,-0.0000224841,0.0399628117,saludable,0.0000000000
0.0115000000,0.0000404746,0.0464323166,saludable,0.0000000000
0.0120000000,0.0001071566,0.0445461519,saludable,0.0000000000
0.0125000000,-0.0000188579,0.0738878945,saludable,0.0000000000
0.0130000000,0.0000552778,0.0537233613,saludable,0.0000000000
0.0135000000,0.0000297274,0.0470717808,saludable,0.0000000000
0.0140000000,0.0000603918,0.0751197426,saludable,0.0000000000
0.0145000000,0.0000171724,0.0784602808,saludable,0.0000000000
0.0150000000,-0.0000381327,0.0625471669,saludable,0.0000000000
0.0155000000,0.0000404892,0.0819518150,saludable,0.0000000000
0.0160000000,-0.0000064909,0.0733656614,saludable,0.0000000000
0.0165000000,-0.0000438266,0.0769844046,saludable,0.0000000000
0.0170000000,0.0000627151,0.0731599315,saludable,0.0000000000
0.0175000000,0.0000745483,0.0833621114,saludable,0.0000000000
0.0180000000,-0.0000426441,0.0779925167,saludable,0.0000000000
0.0185000000,0.0000179501,0.0806017205,saludable,0.0000000000
0.0190000000,-0.0000157962,0.0973007503,saludable,0.0000000000
0.0195000000,-0.0001117875,0.0806091201,saludable,0.0000000000
0.0200000000,0.0000217432,0.0989604961,saludable,0.0000000000
0.0205000000,0.0000076093,0.1121661448,saludable,0.0000000000
0.0210000000,0.0000150810,0.0903882006,saludable,0.0000000000
0.0215000000,-0.0000765482,0.0965201007,saludable,0.0000000000
