t,x,F,falla,severidad
0.0000000000,0.0000464368,-0.0002276203,saludable,0.0000000000
0.0005000000,0.0000703665,-0.0116109655,saludable,0.0000000000
0.0010000000,0.0000511709,-0.0042016146,saludable,0.0000000000
0.0015000000,0.0000831099,0.0079577269,saludable,0.0000000000
0.0020000000,0.0000300127,0.0105411880,saludable,0.0000000000
0.0025000000,0.0000667400,0.0152586174,saludable,0.0000000000
0.0030000000,-0.0000439774,0.0134365989,saludable,0.0000000000
0.0035000000,-0.0000080059,0.0237055842,saludable,0.0000000000
0.0040000000,0.0000169078,0.0183888230,saludable,0.0000000000
0.0045000000,-0.0000326686,0.0366780236,saludable,0.0000000000
0.0050000000,0.0000137477,0.0335627565,saludable,0.0000000000
0.0055000000,-0.0000088077,0.0282683824,saludable,0.0000000000
0.0060000000,-0.0000467263,0.0175077762,saludable,0.0000000000
0.0065000000,0.0000575249,0.0375865161,saludable,0.0000000000
0.0070000000,0.0000264551,0.0350210238,saludable,0.0000000000
0.0075000000,0.0000441355,0.0402391147,saludable,0.0000000000
0.0080000000,-0.0000183672,0.0350113033,saludable,0.0000000000
0.0085000000,0.0000557838,0.0398750887,saludable,0.0000000000
0.0090000000,-0.0001198630,0.0206865671,saludable,0.0000000000
0.0095000000,0.0000231025,0.0576678099,saludable,0.0000000000
0.0100000000,-0.0000654406,0.0580950460,saludable,0.0000000000
0.0105000000,-0.0000629727,0.0654409254,saludable,0.0000000000
0.0110000000,-0.0000098304,0.0604535150,saludable,0.0000000000
0.0115000000,0.0000221473,0.0522798770,saludable,0.0000000000
0.0120000000,0.0000566833,0.0531275538,saludable,0.0000000000
0.0125000000,0.0000066406,0.0657473135,saludable,0.0000000000
0.0130000000,0.0000051606,0.0561314303,saludable,0.0000000000
0.0135000000,0.0001365196,0.0659806194,saludable,0.0000000000
0.0140000000,0.0000257935,0.0725922366,saludable,0.0000000000
0.0145000000,0.0000273872,0.0638407476,saludable,0.0000000000
0.0150000000,0.0000283522,0.0833535502,saludable,0.0000000000
