t,x,F,falla,severidad
0.0000000000,0.0000180070,-0.0090062355,falla_engranaje,0.2000000000
0.0005000000,0.0000060738,0.0195157866,falla_engranaje,0.2000000000
0.0010000000,0.0000210450,0.0004364893,falla_engranaje,0.2000000000
0.0015000000,-0.0000134274,-0.0020210006,falla_engranaje,0.2000000000
0.0020000000,0.0000044914,-0.0003453473,falla_engranaje,0.2000000000
0.0025000000,-0.0000179227,0.0076472625,falla_engranaje,0.2000000000
0.0030000000,0.0000254228,0.0102581575,falla_engranaje,0.2000000000
0.0035000000,-0.0000152263,0.0316823613,falla_engranaje,0.2000000000
0.0040000000,0.0000137929,0.0183640954,falla_engranaje,0.2000000000
0.0045000000,0.0000125269,0.0184645913,falla_engranaje,0.2000000000
0.0050000000,0.0000028686,0.0284716798,falla_engranaje,0.2000000000
0.0055000000,0.0000073941,0.0088836431,falla_engranaje,0.2000000000
0.0060000000,-0.0000075130,0.0196727244,falla_engranaje,0.2000000000
0.0065000000,0.0000225116,0.0351750781,falla_engranaje,0.2000000000
0.0070000000,-0.0000130167,0.0077985715,falla_engranaje,0.2000000000
0.0075000000,-0.0000549222,0.0052199580,falla_engranaje,0.2000000000
0.0080000000,-0.0000278125,0.0292197967,falla_engranaje,0.2000000000
0.0085000000,0.0000154547,0.0301512805,falla_engranaje,0.2000000000
0.0090000000,0.0000231019,0.0235782829,falla_engranaje,0.2000000000
0.0095000000,-0.0000113341,0.0349211240,falla_engranaje,0.2000000000
0.0100000000,0.0000105210,0.0376553245,falla_engranaje,0.2000000000
0.0105000000,-0.0000243727,0.0140522343,falla_engranaje,0.2000000000
0.0110000000,-0.0000036083,0.0333922010,falla_engranaje,0.2000000000
0.0115000000,-0.0000026394,0.0359065761,falla_engranaje,0.2000000000
0.0120000000,0.0000326543,0.0409104114,falla_engranaje,0.2000000000
0.0125000000,0.0000011371,0.0550366512,falla_engranaje,0.2000000000
0.0130000000,0.0000041402,0.0543697451,falla_engranaje,0.2000000000
0.0135000000,0.0000051271,0.0539885350,falla_engranaje,0.2000000000
0.0140000000,0.0000263253,0.0486130346,falla_engranaje,0.2000000000
0.0145000000,-0.0000060869,0.0331046407,falla_engranaje,0.2000000000
0.0150000000,0.0000127623,0.0372549166,falla_engranaje,0.2000000000
0.0155000000,-0.0000125227,0.0527232041,falla_engranaje,0.2000000000
0.0160000000,-0.0000125280,0.0359628863,falla_engranaje,0.2000000000
0.0165000000,-0.0000032468,0.0339571623,falla_engranaje,0.2000000000
0.0170000000,-0.0000412645,0.0641994373,falla_engranaje,0.2000000000
0.0175000000,0.0000147888,0.0504804519,falla_engranaje,0.2000000000
0.0180000000,-0.0000169109,0.0451623827,falla_engranaje,0.2000000000
0.0185000000,0.0000142488,0.0477372863,falla_engranaje,0.2000000000
0.0190000000,0.0000331215,0.0449129349,falla_engranaje,0.2000000000
0.0195000000,-0.0000262481,0.0633838759,falla_engranaje,0.2000000000
0.0200000000,0.0000098910,0.0688628385,falla_engranaje,0.2000000000
0.0205000000,-0.0000166121,0.0647121555,falla_engranaje,0.2000000000
0.0210000000,0.0000253796,0.0771240714,falla_engranaje,0.2000000000
0.0215000000,-0.0000074071,0.0816995072,falla_engranaje,0.2000000000
0.0220000000,0.0000060046,0.0581910803,falla_engranaje,0.2000000000
0.0225000000,0.0000191886,0.0779168305,falla_engranaje,0.2000000000
0.0230000000,0.0000210014,0.0855546577,falla_engranaje,0.2000000000
0.0235000000,0.0000126456,0.0684726162,falla_engranaje,0.2000000000
0.0240000000,-0.0000213414,0.0628064019,falla_engranaje,0.2000000000
0.0245000000,-0.0000069955,0.0521226750,falla_engranaje,0.2000000000
0.0250000000,0.0000366733,0.0786963528,falla_engranaje,0.2000000000
0.0255000000,-0.0000389340,0.0743665694,falla_engranaje,0.2000000000
