t,x,F,falla,severidad
0.0000000000,-0.0000021869,0.0207268879,holgura,0.6000000000
0.0005000000,0.0000005854,-0.0040243042,holgura,0.6000000000
0.0010000000,-0.0000000831,0.0126678594,holgura,0.6000000000
0.0015000000,-0.0000008909,-0.0015771734,holgura,0.6000000000
0.0020000000,0.0000000187,0.0161680742,holgura,0.6000000000
0.0025000000,0.0000001572,0.0033694311,holgura,0.6000000000
0.0030000000,0.0000003580,0.0116247142,holgura,0.6000000000
0.0035000000,0.0000015175,-0.0103593204,holgura,0.6000000000
0.0040000000,0.0000023816,-0.0166126245,holgura,0.6000000000
0.0045000000,0.0000001386,0.0139000563,holgura,0.6000000000
0.0050000000,-0.0000018816,-0.0087033457,holgura,0.6000000000
0.0055000000,0.0000027342,0.0090077681,holgura,0.6000000000
0.0060000000,0.0000025501,-0.0169766347,holgura,0.6000000000
0.0065000000,0.0000019983,-0.0000025563,holgura,0.6000000000
0.0070000000,-0.0000017764,-0.0132576314,holgura,0.6000000000
0.0075000000,0.0000016792,-0.0112720927,holgura,0.6000000000
0.0080000000,-0.0000018602,0.0098181840,holgura,0.6000000000
0.0085000000,0.0000008174,-0.0015099509,holgura,0.6000000000
0.0090000000,0.0000017918,0.0027126845,holgura,0.6000000000
0.0095000000,-0.0000009035,0.0146575341,holgura,0.6000000000
0.0100000000,0.0000007086,0.0003645062,holgura,0.6000000000
0.0105000000,0.0000015675,0.0074591284,holgura,0.6000000000
0.0110000000,-0.0000020819,-0.0113504170,holgura,0.6000000000
0.0115000000,-0.0000018120,-0.0164463098,holgura,0.6000000000
0.0120000000,0.0000000895,-0.0046227336,holgura,0.6000000000
0.0125000000,0.0000018201,0.0089277134,holgura,0.6000000000
0.0130000000,0.0000018609,-0.0078799863,holgura,0.6000000000
0.0135000000,-0.0000003188,-0.0123711280,holgura,0.6000000000
0.0140000000,0.0000008518,0.0048314491,holgura,0.6000000000
0.0145000000,0.0000020460,-0.0006351967,holgura,0.6000000000
0.0150000000,-0.0000029952,0.0121566136,holgura,0.6000000000
0.0155000000,0.0000013180,0.0037942848,holgura,0.6000000000
0.0160000000,-0.0000025349,-0.0129770030,holgura,0.6000000000
0.0165000000,0.0000020225,0.0236485767,holgura,0.6000000000
0.0170000000,-0.0000029933,-0.0087754363,holgura,0.6000000000
0.0175000000,0.0000001763,-0.0120945392,holgura,0.6000000000
0.0180000000,-0.0000052257,-0.0115135403,holgura,0.6000000000
0.0185000000,-0.0000024633,0.0100847813,holgura,0.6000000000
0.0190000000,0.0000011077,-0.0099286190,holgura,0.6000000000
0.0195000000,0.0000000718,-0.0101424717,holgura,0.6000000000
0.0200000000,0.0000006813,-0.0023347788,holgura,0.6000000000
0.0205000000,0.0000003230,-0.0001662095,holgura,0.6000000000
0.0210000000,0.0000001487,-0.0087727311,holgura,0.6000000000
0.0215000000,-0.0000008714,0.0054948280,holgura,0.6000000000
0.0220000000,-0.0000011699,0.0168518156,holgura,0.6000000000
0.0225000000,-0.0000009294,0.0097451285,holgura,0.6000000000
0.0230000000,-0.0000017010,0.0071657464,holgura,0.6000000000
0.0235000000,-0.0000011793,-0.0202555241,holgura,0.6000000000
0.0240000000,0.0000003146,-0.0159945078,holgura,0.6000000000
0.0245000000,-0.0000010684,-0.0135298666,holgura,0.6000000000
0.0250000000,0.0000014317,-0.0170246279,holgura,0.6000000000
0.0255000000,0.0000009669,0.0036061114,holgura,0.6000000000
0.0260000000,-0.0000013649,-0.0009198825,holgura,0.6000000000
0.0265000000,-0.0000013746,0.0191309492,holgura,0.6000000000
0.0270000000,0.0000004897,-0.0028523043,holgura,0.6000000000
0.0275000000,0.0000014363,-0.0207383004,holgura,0.6000000000
0.0280000000,-0.0000004728,0.0063858368,holgura,0.6000000000
