t,x,F,falla,severidad
0.0000000000,-0.0000452863,0.0114752263,desbalanceo,0.4000000000
0.0005000000,0.0000656536,-0.0075410061,desbalanceo,0.4000000000
0.0010000000,0.0000420880,-0.0006926797,desbalanceo,0.4000000000
0.0015000000,0.0000263214,0.0053682698,desbalanceo,0.4000000000
0.0020000000,0.0000329571,-0.0058742624,desbalanceo,0.4000000000
0.0025000000,-0.0000117899,0.0146551678,desbalanceo,0.4000000000
0.0030000000,0.0000080606,-0.0026353951,desbalanceo,0.4000000000
0.0035000000,-0.0000043117,0.0096735450,desbalanceo,0.4000000000
0.0040000000,-0.0000237555,0.0002203432,desbalanceo,0.4000000000
0.0045000000,0.0000196837,0.0141800441,desbalanceo,0.4000000000
0.0050000000,-0.0000228997,-0.0010192106,desbalanceo,0.4000000000
0.0055000000,-0.0000279566,0.0026258123,desbalanceo,0.4000000000
0.0060000000,0.0000234047,0.0216883571,desbalanceo,0.4000000000
0.0065000000,-0.0000146018,0.0091144434,desbalanceo,0.4000000000
0.0070000000,0.0000258240,0.0105316985,desbalanceo,0.4000000000
0.0075000000,-0.0000322426,-0.0023066534,desbalanceo,0.4000000000
0.0080000000,-0.0000108615,-0.0006992450,desbalanceo,0.4000000000
0.0085000000,-0.0000247532,-0.0127963318,desbalanceo,0.4000000000
0.0090000000,0.0000031489,0.0105245723,desbalanceo,0.4000000000
0.0095000000,-0.0000221462,-0.0034202751,desbalanceo,0.4000000000
0.0100000000,-0.0000633206,0.0158535126,desbalanceo,0.4000000000
0.0105000000,0.0000027519,-0.0002955337,desbalanceo,0.4000000000
0.0110000000,0.0000406213,0.0080495146,desbalanceo,0.4000000000
0.0115000000,0.0000309991,0.0007344837,desbalanceo,0.4000000000
0.0120000000,0.0000108680,-0.0015672340,desbalanceo,0.4000000000
0.0125000000,-0.0000265505,0.0126447954,desbalanceo,0.4000000000
0.0130000000,-0.0000072559,0.0261646813,desbalanceo,0.4000000000
0.0135000000,-0.0000087282,0.0240085708,desbalanceo,0.4000000000
0.0140000000,0.0000066698,0.0008687883,desbalanceo,0.4000000000
0.0145000000,0.0000320637,0.0142807917,desbalanceo,0.4000000000
0.0150000000,-0.0000285971,0.0082426457,desbalanceo,0.4000000000
0.0155000000,0.0000572410,0.0168463307,desbalanceo,0.4000000000
0.0160000000,0.0000187806,0.0141160211,desbalanceo,0.4000000000
0.0165000000,0.0000141898,-0.0005524035,desbalanceo,0.4000000000
0.0170000000,-0.0000310449,0.0185326442,desbalanceo,0.4000000000
0.0175000000,-0.0000015988,0.0129039848,desbalanceo,0.4000000000
0.0180000000,0.0000007325,0.0165539685,desbalanceo,0.4000000000
0.0185000000,0.0000010690,0.0084783817,desbalanceo,0.4000000000
0.0190000000,0.0000147573,0.0066297722,desbalanceo,0.4000000000
0.0195000000,-0.0000041097,0.0011297430,desbalanceo,0.4000000000
0.0200000000,-0.0000284125,0.0314120860,desbalanceo,0.4000000000
0.0205000000,0.0000158092,0.0305425761,desbalanceo,0.4000000000
0.0210000000,0.0000421742,0.0089763238,desbalanceo,0.4000000000
0.0215000000,0.0000064737,0.0309608198,desbalanceo,0.4000000000
0.0220000000,-0.0000081000,0.0252255073,desbalanceo,0.4000000000
0.0225000000,0.0000145565,0.0091694417,desbalanceo,0.4000000000
0.0230000000,0.0000337457,0.0257564951,desbalanceo,0.4000000000
0.0235000000,0.0000578673,0.0249730638,desbalanceo,0.4000000000
0.0240000000,-0.0000109125,0.0317545851,desbalanceo,0.4000000000
0.0245000000,0.0000371635,0.0338445833,desbalanceo,0.4000000000
0.0250000000,0.0000176682,0.0302231105,desbalanceo,0.4000000000
0.0255000000,-0.0000005829,0.0360069559,desbalanceo,0.4000000000
0.0260000000,-0.0000128033,0.0382880301,desbalanceo,0.4000000000
0.0265000000,-0.0000068606,0.0058229814,desbalanceo,0.4000000000
0.0270000000,-0.0000044938,0.0296044242,desbalanceo,0.4000000000
0.0275000000,-0.0000317449,0.0215588597,desbalanceo,0.4000000000
0.0280000000,-0.0000144098,0.0359504723,desbalanceo,0.4000000000
0.0285000000,0.0000107081,0.0242923826,desbalanceo,0.4000000000
0.0290000000,-0.0000065455,0.0289984088,desbalanceo,0.4000000000
0.0295000000,0.0000099150,0.0237384714,desbalanceo,0.4000000000
0.0300000000,0.0000006351,0.0431415957,desbalanceo,0.4000000000
0.0305000000,0.0000229701,0.0310937483,desbalanceo,0.4000000000
0.0310000000,0.0000058823,0.0333709257,desbalanceo,0.4000000000
0.0315000000,-0.0000228954,0.0438292010,desbalanceo,0.4000000000
0.0320000000,-0.0000489917,0.0421625060,desbalanceo,0.4000000000
0.0325000000,-0.0000138029,0.0304425482,desbalanceo,0.4000000000
0.0330000000,0.0000171458,0.0422835748,desbalanceo,0.4000000000
0.0335000000,-0.0000345392,0.0212278982,desbalanceo,0.4000000000
0.0340000000,0.0000542373,0.0440708673,desbalanceo,0.4000000000
0.0345000000,0.0000037636,0.0382724660,desbalanceo,0.4000000000
0.0350000000,-0.0000088115,0.0267102630,desbalanceo,0.4000000000
0.0355000000,0.0000199711,0.0269622331,desbalanceo,0.4000000000
0.0360000000,-0.0000002276,0.0346305594,desbalanceo,0.4000000000
0.0365000000,0.0000185213,0.0265423069,desbalanceo,0.4000000000
0.0370000000,-0.0000022598,0.0298879484,desbalanceo,0.4000000000
0.0375000000,-0.0000036419,0.0323321855,desbalanceo,0.4000000000
0.0380000000,0.0000254010,0.0527636752,desbalanceo,0.4000000000
0.0385000000,0.0000385733,0.0476711748,desbalanceo,0.4000000000
0.0390000000,0.0000525140,0.0352763754,desbalanceo,0.4000000000
0.0395000000,0.0000296945,0.0115500903,desbalanceo,0.4000000000
0.0400000000,0.0000350836,0.0445330387,desbalanceo,0.4000000000
0.0405000000,0.0000008675,0.0504169455,desbalanceo,0.4000000000
0.0410000000,0.0000383159,0.0437170626,desbalanceo,0.4000000000
0.0415000000,0.0000087292,0.0463131994,desbalanceo,0.4000000000
0.0420000000,-0.0000101767,0.0465952687,desbalanceo,0.4000000000
0.0425000000,0.0000111181,0.0435685723,desbalanceo,0.4000000000
0.0430000000,-0.0000240524,0.0450262691,desbalanceo,0.4000000000
0.0435000000,-0.0000157308,0.0550217241,desbalanceo,0.4000000000
0.0440000000,0.0000342916,0.0375374532,desbalanceo,0.4000000000
0.0445000000,0.0000163176,0.0445104803,desbalanceo,0.4000000000
0.0450000000,0.0000140937,0.0454823374,desbalanceo,0.4000000000
0.0455000000,0.0000206659,0.0450581615,desbalanceo,0.4000000000
0.0460000000,0.0000295571,0.0500927189,desbalanceo,0.4000000000
0.0465000000,0.0000344174,0.0427698050,desbalanceo,0.4000000000
0.0470000000,0.0000088591,0.0601960436,desbalanceo,0.4000000000
0.0475000000,0.0000238029,0.0522049914,desbalanceo,0.4000000000
0.0480000000,0.0000260657,0.0410835678,desbalanceo,0.4000000000
0.0485000000,0.0000332913,0.0520165781,desbalanceo,0.4000000000
0.0490000000,0.0000103742,0.0605233287,desbalanceo,0.4000000000
0.0495000000,0.0000278511,0.0486681656,desbalanceo,0.4000000000
0.0500000000,0.0000560360,0.0511343686,desbalanceo,0.4000000000
0.0505000000,0.0000425035,0.0485411239,desbalanceo,0.4000000000
0.0510000000,0.0000200759,0.0454534725,desbalanceo,0.4000000000
0.0515000000,0.0000286989,0.0588626987,desbalanceo,0.4000000000
0.0520000000,0.0000255801,0.0608967346,desbalanceo,0.4000000000
0.0525000000,0.0000539883,0.0553797833,desbalanceo,0.4000000000
0.0530000000,-0.0000010242,0.0392192092,desbalanceo,0.4000000000
0.0535000000,0.0000182483,0.0550478710,desbalanceo,0.4000000000
0.0540000000,0.0000162964,0.0607331926,desbalanceo,0.4000000000
0.0545000000,0.0000281129,0.0599972971,desbalanceo,0.4000000000
0.0550000000,0.0000433067,0.0485226320,desbalanceo,0.4000000000
0.0555000000,0.0000152965,0.0667424801,desbalanceo,0.4000000000
0.0560000000,0.0000180961,0.0452231082,desbalanceo,0.4000000000
0.0565000000,-0.0000019294,0.0512208855,desbalanceo,0.4000000000
0.0570000000,0.0000537242,0.0505116391,desbalanceo,0.4000000000
0.0575000000,0.0000449987,0.0486053508,desbalanceo,0.4000000000
0.0580000000,0.0000420705,0.0416995804,desbalanceo,0.4000000000
0.0585000000,0.0000502437,0.0769146840,desbalanceo,0.4000000000
0.0590000000,0.0000617055,0.0687508247,desbalanceo,0.4000000000
