t,x,F,falla,severidad
0.0000000000,-0.0000219265,0.0022444485,saludable,0.2000000000
0.0005000000,0.0000317648,0.0089715078,saludable,0.2000000000
0.0010000000,-0.0000206038,-0.0010851990,saludable,0.2000000000
0.0015000000,0.0000117461,0.0111466575,saludable,0.2000000000
0.0020000000,0.0000456780,0.0140894786,saludable,0.2000000000
0.0025000000,0.0000524956,-0.0079663002,saludable,0.2000000000
0.0030000000,0.0000519911,0.0168923331,saludable,0.2000000000
0.0035000000,-0.0000565623,0.0007348112,saludable,0.2000000000
0.0040000000,0.0000485034,0.0345327809,saludable,0.2000000000
0.0045000000,-0.0000538362,0.0139567407,saludable,0.2000000000
0.0050000000,-0.0000330611,0.0266193887,saludable,0.2000000000
0.0055000000,-0.0001896225,0.0375556265,saludable,0.2000000000
0.0060000000,-0.0000323352,0.0177808686,saludable,0.2000000000
0.0065000000,0.0000807247,0.0208615553,saludable,0.2000000000
0.0070000000,0.0000793212,0.0265922269,saludable,0.2000000000
0.0075000000,0.0000342586,0.0523123046,saludable,0.2000000000
0.0080000000,-0.0000518483,0.0248320060,saludable,0.2000000000
0.0085000000,-0.0000053791,0.0381565503,saludable,0.2000000000
0.0090000000,0.0000365492,0.0416638985,saludable,0.2000000000
0.0095000000,-0.0001109391,0.0431527734,saludable,0.2000000000
0.0100000000,-0.0000284155,0.0460243288,saludable,0.2000000000
0.0105000000,0.0000437815,0.0424967854,saludable,0.2000000000
0.0110000000,0.0000153542,0.0417626965,saludable,0.2000000000
0.0115000000,-0.0001085055,0.0502493412,saludable,0.2000000000
0.0120000000,-0.0000045190,0.0351506474,saludable,0.2000000000
0.0125000000,0.0000068765,0.0764914649,saludable,0.2000000000
0.0130000000,-0.0000528713,0.0534935833,saludable,0.2000000000
0.0135000000,0.0000463387,0.0582863092,saludable,0.2000000000
0.0140000000,-0.0000182035,0.0580063861,saludable,0.2000000000
0.0145000000,0.0000657242,0.0712132241,saludable,0.2000000000
0.0150000000,-0.0000019027,0.0584265471,saludable,0.2000000000
0.0155000000,-0.0000870266,0.0573083626,saludable,0.2000000000
0.0160000000,-0.0000454331,0.0793501112,saludable,0.2000000000
0.0165000000,0.0000519587,0.0772457532,saludable,0.2000000000
0.0170000000,-0.0000247721,0.0708943088,saludable,0.2000000000
0.0175000000,-0.0000525025,0.0935943746,saludable,0.2000000000
0.0180000000,0.0000580365,0.0867290238,saludable,0.2000000000
0.0185000000,0.0000536803,0.0898562010,saludable,0.2000000000
