t,x,F,falla,severidad
0.0000000000,0.0000000272,-0.0191297443,desgaste_rodamiento,0.6000000000
0.0005000000,-0.0000006641,0.1770963968,desgaste_rodamiento,0.6000000000
0.0010000000,-0.0000001664,0.3157498905,desgaste_rodamiento,0.6000000000
0.0015000000,-0.0000000779,0.4687062068,desgaste_rodamiento,0.6000000000
0.0020000000,0.0000001915,0.5398036030,desgaste_rodamiento,0.6000000000
0.0025000000,0.0000002327,0.6328492403,desgaste_rodamiento,0.6000000000
0.0030000000,0.0000011512,0.6639896723,desgaste_rodamiento,0.6000000000
0.0035000000,0.0000015481,0.6727791459,desgaste_rodamiento,0.6000000000
0.0040000000,0.0000023585,0.6661838179,desgaste_rodamiento,0.6000000000
0.0045000000,0.0000037952,0.6076953805,desgaste_rodamiento,0.6000000000
0.0050000000,0.0000045859,0.5201669020,desgaste_rodamiento,0.6000000000
0.0055000000,0.0000053558,0.4416851756,desgaste_rodamiento,0.6000000000
0.0060000000,0.0000073888,0.3649380214,desgaste_rodamiento,0.6000000000
0.0065000000,0.0000086757,0.3015403206,desgaste_rodamiento,0.6000000000
0.0070000000,0.0000102892,0.2110575518,desgaste_rodamiento,0.6000000000
0.0075000000,0.0000118435,0.1402783362,desgaste_rodamiento,0.6000000000
0.0080000000,0.0000134916,0.0943419636,desgaste_rodamiento,0.6000000000
0.0085000000,0.0000157372,0.0390450248,desgaste_rodamiento,0.6000000000
0.0090000000,0.0000174873,0.0181965329,desgaste_rodamiento,0.6000000000
0.0095000000,0.0000185094,-0.0307743096,desgaste_rodamiento,0.6000000000
0.0100000000,0.0000200405,-0.0766613650,desgaste_rodamiento,0.6000000000
0.0105000000,0.0000221941,-0.1397867002,desgaste_rodamiento,0.6000000000
0.0110000000,0.0000233638,-0.2049209845,desgaste_rodamiento,0.6000000000
0.0115000000,0.0000239436,-0.2600164158,desgaste_rodamiento,0.6000000000
0.0120000000,0.0000261952,-0.3434396623,desgaste_rodamiento,0.6000000000
0.0125000000,0.0000281006,-0.4205687541,desgaste_rodamiento,0.6000000000
0.0130000000,0.0000292441,-0.5125983129,desgaste_rodamiento,0.6000000000
0.0135000000,0.0000301713,-0.5804842659,desgaste_rodamiento,0.6000000000
0.0140000000,0.0000294362,-0.6369680612,desgaste_rodamiento,0.6000000000
0.0145000000,0.0000332517,-0.6842688261,desgaste_rodamiento,0.6000000000
0.0150000000,0.0000333132,-0.7054915659,desgaste_rodamiento,0.6000000000
0.0155000000,0.0000339011,-0.6539005875,desgaste_rodamiento,0.6000000000
0.0160000000,0.0000350974,-0.5767244991,desgaste_rodamiento,0.6000000000
0.0165000000,0.0000343493,-0.4727574463,desgaste_rodamiento,0.6000000000
0.0170000000,0.0000345320,-0.3764567162,desgaste_rodamiento,0.6000000000
0.0175000000,0.0000347824,-0.2175883448,desgaste_rodamiento,0.6000000000
0.0180000000,0.0000345856,-0.0787884215,desgaste_rodamiento,0.6000000000
0.0185000000,0.0000346667,0.1004933549,desgaste_rodamiento,0.6000000000
0.0190000000,0.0000349423,0.2709490533,desgaste_rodamiento,0.6000000000
0.0195000000,0.0000343264,0.4188164503,desgaste_rodamiento,0.6000000000
0.0200000000,0.0000348100,0.5235550781,desgaste_rodamiento,0.6000000000
0.0205000000,0.0000353265,0.6238639711,desgaste_rodamiento,0.6000000000
0.0210000000,0.0000358206,0.6554420480,desgaste_rodamiento,0.6000000000
0.0215000000,0.0000357517,0.6819629558,desgaste_rodamiento,0.6000000000
0.0220000000,0.0000365798,0.6531791495,desgaste_rodamiento,0.6000000000
0.0225000000,0.0000374062,0.6271610500,desgaste_rodamiento,0.6000000000
0.0230000000,0.0000383302,0.5729007844,desgaste_rodamiento,0.6000000000
0.0235000000,0.0000394363,0.4924571021,desgaste_rodamiento,0.6000000000
0.0240000000,0.0000403380,0.4029429306,desgaste_rodamiento,0.6000000000
0.0245000000,0.0000408762,0.3177592223,desgaste_rodamiento,0.6000000000
0.0250000000,0.0000422168,0.2476247715,desgaste_rodamiento,0.6000000000
0.0255000000,0.0000449867,0.1698331884,desgaste_rodamiento,0.6000000000
0.0260000000,0.0000452280,0.1149193759,desgaste_rodamiento,0.6000000000
0.0265000000,0.0000473994,0.0728623585,desgaste_rodamiento,0.6000000000
0.0270000000,0.0000487840,0.0268809539,desgaste_rodamiento,0.6000000000
0.0275000000,0.0000503985,-0.0079366747,desgaste_rodamiento,0.6000000000
0.0280000000,0.0000530569,-0.0396180871,desgaste_rodamiento,0.6000000000
0.0285000000,0.0000541703,-0.1105749119,desgaste_rodamiento,0.6000000000
0.0290000000,0.0000557485,-0.1820189825,desgaste_rodamiento,0.6000000000
0.0295000000,0.0000565671,-0.2392530677,desgaste_rodamiento,0.6000000000
0.0300000000,0.0000584387,-0.3106668960,desgaste_rodamiento,0.6000000000
0.0305000000,0.0000602489,-0.3870632940,desgaste_rodamiento,0.6000000000
0.0310000000,0.0000615436,-0.4758776120,desgaste_rodamiento,0.6000000000
0.0315000000,0.0000625410,-0.5566856321,desgaste_rodamiento,0.6000000000
0.0320000000,0.0000637181,-0.6148298683,desgaste_rodamiento,0.6000000000
0.0325000000,0.0000645796,-0.6584392953,desgaste_rodamiento,0.6000000000
0.0330000000,0.0000650349,-0.6798171927,desgaste_rodamiento,0.6000000000
0.0335000000,0.0000654265,-0.6660604003,desgaste_rodamiento,0.6000000000
0.0340000000,0.0000659442,-0.6318936959,desgaste_rodamiento,0.6000000000
0.0345000000,0.0000658648,-0.5289903553,desgaste_rodamiento,0.6000000000
