t,x,F,falla,severidad
0.0000000000,-0.0000048137,0.0098688681,desbalanceo,0.4000000000
0.0005000000,0.0000206450,-0.0166581212,desbalanceo,0.4000000000
0.0010000000,-0.0000059340,0.0045186573,desbalanceo,0.4000000000
0.0015000000,0.0000187587,0.0215790886,desbalanceo,0.4000000000
0.0020000000,0.0000159554,-0.0019214537,desbalanceo,0.4000000000
0.0025000000,0.0000077359,0.0200461573,desbalanceo,0.4000000000
0.0030000000,0.0000152764,0.0113571146,desbalanceo,0.4000000000
0.0035000000,0.0000157096,0.0132443469,desbalanceo,0.4000000000
0.0040000000,-0.0000336234,0.0186011490,desbalanceo,0.4000000000
0.0045000000,0.0000178006,-0.0041166825,desbalanceo,0.4000000000
0.0050000000,0.0000034525,-0.0062293356,desbalanceo,0.4000000000
0.0055000000,-0.0000403598,0.0121408581,desbalanceo,0.4000000000
0.0060000000,0.0000069947,-0.0169346668,desbalanceo,0.4000000000
0.0065000000,-0.0000155017,0.0146009324,desbalanceo,0.4000000000
0.0070000000,0.0000056398,0.0159691580,desbalanceo,0.4000000000
0.0075000000,0.0000650703,0.0133757605,desbalanceo,0.4000000000
0.0080000000,0.0000378497,0.0187830993,desbalanceo,0.4000000000
0.0085000000,-0.0000067605,0.0157453651,desbalanceo,0.4000000000
0.0090000000,-0.0000521719,0.0159223948,desbalanceo,0.4000000000
0.0095000000,-0.0000233577,0.0040235867,desbalanceo,0.4000000000
0.0100000000,-0.0000070939,0.0075259252,desbalanceo,0.4000000000
0.0105000000,0.0000048386,0.0046166537,desbalanceo,0.4000000000
0.0110000000,-0.0000079457,0.0121648705,desbalanceo,0.4000000000
0.0115000000,0.0000214536,0.0091744176,desbalanceo,0.4000000000
0.0120000000,-0.0000017978,0.0114120008,desbalanceo,0.4000000000
0.0125000000,0.0000152265,0.0068371791,desbalanceo,0.4000000000
0.0130000000,0.0000187395,0.0279444130,desbalanceo,0.4000000000
0.0135000000,-0.0000054660,-0.0129811554,desbalanceo,0.4000000000
0.0140000000,-0.0000157710,0.0169748978,desbalanceo,0.4000000000
0.0145000000,0.0000081394,0.0205796565,desbalanceo,0.4000000000
0.0150000000,0.0000342505,0.0160200984,desbalanceo,0.4000000000
0.0155000000,0.0000119870,0.0295294352,desbalanceo,0.4000000000
0.0160000000,0.0000134423,-0.0041944204,desbalanceo,0.4000000000
0.0165000000,-0.0000383508,0.0205635023,desbalanceo,0.4000000000
0.0170000000,-0.0000830531,0.0150060828,desbalanceo,0.4000000000
0.0175000000,-0.0000120668,0.0024636066,desbalanceo,0.4000000000
0.0180000000,0.0000108261,0.0198458777,desbalanceo,0.4000000000
0.0185000000,-0.0000235363,0.0253838251,desbalanceo,0.4000000000
0.0190000000,0.0000168218,0.0220309133,desbalanceo,0.4000000000
0.0195000000,0.0000473223,0.0235831421,desbalanceo,0.4000000000
0.0200000000,-0.0000037406,0.0199814758,desbalanceo,0.4000000000
0.0205000000,0.0000137453,0.0084681263,desbalanceo,0.4000000000
0.0210000000,-0.0000346936,0.0374380073,desbalanceo,0.4000000000
0.0215000000,0.0000081345,0.0223415637,desbalanceo,0.4000000000
0.0220000000,0.0000044962,0.0225641653,desbalanceo,0.4000000000
0.0225000000,0.0000057008,0.0292881428,desbalanceo,0.4000000000
0.0230000000,0.0000047838,0.0497943902,desbalanceo,0.4000000000
0.0235000000,-0.0000118192,0.0305091505,desbalanceo,0.4000000000
0.0240000000,-0.0000392697,0.0277594715,desbalanceo,0.4000000000
0.0245000000,-0.0000096399,0.0063910113,desbalanceo,0.4000000000
0.0250000000,-0.0000157205,0.0124973581,desbalanceo,0.4000000000
0.0255000000,-0.0000074794,0.0302025838,desbalanceo,0.4000000000
0.0260000000,-0.0000010955,0.0135734214,desbalanceo,0.4000000000
0.0265000000,-0.0000410767,0.0313085007,desbalanceo,0.4000000000
0.0270000000,0.0000080534,0.0195448819,desbalanceo,0.4000000000
0.0275000000,0.0000231590,0.0266552147,desbalanceo,0.4000000000
0.0280000000,-0.0000270413,0.0065735285,desbalanceo,0.4000000000
0.0285000000,-0.0000016016,0.0263719561,desbalanceo,0.4000000000
0.0290000000,0.0000153368,0.0320753022,desbalanceo,0.4000000000
0.0295000000,-0.0000289292,0.0282842303,desbalanceo,0.4000000000
0.0300000000,0.0000117469,0.0386379373,desbalanceo,0.4000000000
0.0305000000,-0.0000408774,0.0316840892,desbalanceo,0.4000000000
