t,x,F,falla,severidad
0.0000000000,0.0000138636,0.0047371708,falla_engranaje,0.2000000000
0.0005000000,0.0000002388,0.0178828729,falla_engranaje,0.2000000000
0.0010000000,-0.0000189537,0.0129990728,falla_engranaje,0.2000000000
0.0015000000,0.0000067789,-0.0025536493,falla_engranaje,0.2000000000
0.0020000000,-0.0000093135,-0.0043949590,falla_engranaje,0.2000000000
0.0025000000,-0.0000062290,0.0074755782,falla_engranaje,0.2000000000
0.0030000000,0.0000020559,-0.0058966935,falla_engranaje,0.2000000000
0.0035000000,-0.0000150571,-0.0052528064,falla_engranaje,0.2000000000
0.0040000000,0.0000343577,0.0058733877,falla_engranaje,0.2000000000
0.0045000000,0.0000129258,0.0111536352,falla_engranaje,0.2000000000
0.0050000000,-0.0000445605,0.0031979916,falla_engranaje,0.2000000000
0.0055000000,-0.0000046116,-0.0009873655,falla_engranaje,0.2000000000
0.0060000000,-0.0000145367,0.0163537020,falla_engranaje,0.2000000000
0.0065000000,-0.0000083295,0.0231659258,falla_engranaje,0.2000000000
0.0070000000,0.0000454729,0.0379866772,falla_engranaje,0.2000000000
0.0075000000,0.0000018687,0.0153232924,falla_engranaje,0.2000000000
0.0080000000,-0.0000175074,0.0233737196,falla_engranaje,0.2000000000
0.0085000000,-0.0000247220,0.0310195542,falla_engranaje,0.2000000000
0.0090000000,-0.0000163545,0.0157344087,falla_engranaje,0.2000000000
0.0095000000,0.0000071277,0.0390511807,falla_engranaje,0.2000000000
0.0100000000,-0.0000006664,0.0354683223,falla_engranaje,0.2000000000
0.0105000000,-0.0000155585,0.0283394383,falla_engranaje,0.2000000000
0.0110000000,0.0000073368,0.0369910645,falla_engranaje,0.2000000000
0.0115000000,-0.0000160146,0.0438701315,falla_engranaje,0.2000000000
0.0120000000,0.0000044567,0.0381199323,falla_engranaje,0.2000000000
0.0125000000,-0.0000082208,0.0507757589,falla_engranaje,0.2000000000
0.0130000000,-0.0000109503,0.0635851769,falla_engranaje,0.2000000000
0.0135000000,-0.0000128111,0.0455950770,falla_engranaje,0.2000000000
0.0140000000,0.0000100292,0.0409372172,falla_engranaje,0.2000000000
0.0145000000,-0.0000514605,0.0309666995,falla_engranaje,0.2000000000
0.0150000000,-0.0000171629,0.0593040586,falla_engranaje,0.2000000000
0.0155000000,0.0000102678,0.0475593781,falla_engranaje,0.2000000000
0.0160000000,-0.0000107743,0.0410190196,falla_engranaje,0.2000000000
0.0165000000,-0.0000078074,0.0483752017,falla_engranaje,0.2000000000
0.0170000000,0.0000040713,0.0388616101,falla_engranaje,0.2000000000
0.0175000000,0.0000130727,0.0503218735,falla_engranaje,0.2000000000
0.0180000000,0.0000003001,0.0576595760,falla_engranaje,0.2000000000
0.0185000000,0.0000229872,0.0667766331,falla_engranaje,0.2000000000
0.0190000000,0.0000008647,0.0361424086,falla_engranaje,0.2000000000
0.0195000000,-0.0000201576,0.0573716831,falla_engranaje,0.2000000000
0.0200000000,0.0000120582,0.0514873312,falla_engranaje,0.2000000000
0.0205000000,-0.0000005360,0.0554121808,falla_engranaje,0.2000000000
0.0210000000,0.0000317228,0.0604401472,falla_engranaje,0.2000000000
0.0215000000,0.0000104800,0.0570923560,falla_engranaje,0.2000000000
0.0220000000,0.0000132886,0.0602427584,falla_engranaje,0.2000000000
0.0225000000,-0.0000098736,0.0557566711,falla_engranaje,0.2000000000
0.0230000000,0.0000214011,0.0457460910,falla_engranaje,0.2000000000
0.0235000000,0.0000107190,0.0683890132,falla_engranaje,0.2000000000
0.0240000000,-0.0000187745,0.0659651415,falla_engranaje,0.2000000000
0.0245000000,0.0000322062,0.0932951516,falla_engranaje,0.2000000000
0.0250000000,-0.0000158628,0.0572126737,falla_engranaje,0.2000000000
0.0255000000,-0.0000094593,0.0707021045,falla_engranaje,0.2000000000
0.0260000000,0.0000235765,0.0667419206,falla_engranaje,0.2000000000
0.0265000000,0.0000056525,0.0646354238,falla_engranaje,0.2000000000
0.0270000000,0.0000211331,0.0662444290,falla_engranaje,0.2000000000
0.0275000000,0.0000216795,0.0716181247,falla_engranaje,0.2000000000
0.0280000000,0.0000435991,0.0864372511,falla_engranaje,0.2000000000
0.0285000000,0.0000317248,0.0728120438,falla_engranaje,0.2000000000
0.0290000000,-0.0000031852,0.0796418464,falla_engranaje,0.2000000000
0.0295000000,-0.0000022605,0.0926708263,falla_engranaje,0.2000000000
0.0300000000,0.0000220922,0.0841913226,falla_engranaje,0.2000000000
0.0305000000,0.0000059980,0.0962028347,falla_engranaje,0.2000000000
0.0310000000,0.0000071228,0.1017198291,falla_engranaje,0.2000000000
0.0315000000,0.0000520786,0.1036429150,falla_engranaje,0.2000000000
0.0320000000,0.0000278784,0.0729668518,falla_engranaje,0.2000000000
0.0325000000,0.0000091905,0.1070915086,falla_engranaje,0.2000000000
0.0330000000,0.0000237358,0.0907335832,falla_engranaje,0.2000000000
0.0335000000,0.0000264384,0.0952085207,falla_engranaje,0.2000000000
0.0340000000,0.0000507215,0.0910628202,falla_engranaje,0.2000000000
0.0345000000,0.0000142472,0.0933221409,falla_engranaje,0.2000000000
0.0350000000,0.0000270330,0.1117213762,falla_engranaje,0.2000000000
0.0355000000,0.0000372880,0.1087814172,falla_engranaje,0.2000000000
0.0360000000,0.0000148263,0.1059700715,falla_engranaje,0.2000000000
0.0365000000,0.0000180526,0.1112091638,falla_engranaje,0.2000000000
0.0370000000,0.0000412522,0.0977413597,falla_engranaje,0.2000000000
0.0375000000,0.0000184919,0.1284230130,falla_engranaje,0.2000000000
0.0380000000,0.0000361739,0.1021765417,falla_engranaje,0.2000000000
