t,x,F,falla,severidad
0.0000000000,-0.0000093063,-0.0060612102,desbalanceo,0.2000000000
0.0005000000,0.0000098412,-0.0103480702,desbalanceo,0.2000000000
0.0010000000,0.0000058264,-0.0050065423,desbalanceo,0.2000000000
0.0015000000,0.0000082436,-0.0020028820,desbalanceo,0.2000000000
0.0020000000,-0.0000019976,0.0132278434,desbalanceo,0.2000000000
0.0025000000,-0.0000127485,-0.0078019597,desbalanceo,0.2000000000
0.0030000000,-0.0000107454,0.0022014743,desbalanceo,0.2000000000
0.0035000000,-0.0000123884,0.0235458296,desbalanceo,0.2000000000
0.0040000000,0.0000152091,0.0034837603,desbalanceo,0.2000000000
0.0045000000,-0.0000195245,0.0074344780,desbalanceo,0.2000000000
0.0050000000,-0.0000200939,-0.0104265753,desbalanceo,0.2000000000
0.0055000000,0.0000031411,-0.0077843475,desbalanceo,0.2000000000
0.0060000000,0.0000073627,0.0076635215,desbalanceo,0.2000000000
0.0065000000,-0.0000107898,0.0056081958,desbalanceo,0.2000000000
0.0070000000,0.0000125494,0.0213070933,desbalanceo,0.2000000000
0.0075000000,-0.0000023789,0.0124084926,desbalanceo,0.2000000000
0.0080000000,-0.0000079067,0.0037704201,desbalanceo,0.2000000000
0.0085000000,-0.0000028215,0.0026974207,desbalanceo,0.2000000000
0.0090000000,-0.0000082335,-0.0024568067,desbalanceo,0.2000000000
0.0095000000,-0.0000031945,0.0030639387,desbalanceo,0.2000000000
0.0100000000,0.0000030848,-0.0016216473,desbalanceo,0.2000000000
0.0105000000,-0.0000109250,0.0110617887,desbalanceo,0.2000000000
0.0110000000,0.0000123068,0.0267024014,desbalanceo,0.2000000000
0.0115000000,-0.0000158046,0.0013159190,desbalanceo,0.2000000000
0.0120000000,-0.0000009858,-0.0006382917,desbalanceo,0.2000000000
0.0125000000,-0.0000106188,0.0110902999,desbalanceo,0.2000000000
0.0130000000,0.0000002746,0.0263833488,desbalanceo,0.2000000000
0.0135000000,-0.0000227174,0.0107038488,desbalanceo,0.2000000000
0.0140000000,0.0000047369,0.0310179903,desbalanceo,0.2000000000
0.0145000000,0.0000144382,0.0314607587,desbalanceo,0.2000000000
0.0150000000,-0.0000131770,-0.0086028583,desbalanceo,0.2000000000
0.0155000000,-0.0000012290,0.0056252484,desbalanceo,0.2000000000
0.0160000000,0.0000025075,0.0246769994,desbalanceo,0.2000000000
0.0165000000,-0.0000003845,0.0070716689,desbalanceo,0.2000000000
0.0170000000,-0.0000072928,0.0225271808,desbalanceo,0.2000000000
0.0175000000,-0.0000082459,0.0024104588,desbalanceo,0.2000000000
0.0180000000,0.0000129559,0.0010456659,desbalanceo,0.2000000000
0.0185000000,-0.0000070718,0.0190894572,desbalanceo,0.2000000000
0.0190000000,-0.0000005500,-0.0002232440,desbalanceo,0.2000000000
0.0195000000,0.0000103426,0.0150217078,desbalanceo,0.2000000000
0.0200000000,-0.0000187544,-0.0020710856,desbalanceo,0.2000000000
0.0205000000,0.0000088888,0.0205438436,desbalanceo,0.2000000000
0.0210000000,0.0000117008,-0.0062574151,desbalanceo,0.2000000000
0.0215000000,0.0000005009,0.0114832899,desbalanceo,0.2000000000
0.0220000000,0.0000018540,-0.0003594854,desbalanceo,0.2000000000
0.0225000000,-0.0000013082,0.0123041806,desbalanceo,0.2000000000
0.0230000000,-0.0000253910,0.0056305059,desbalanceo,0.2000000000
0.0235000000,-0.0000112765,0.0349856699,desbalanceo,0.2000000000
0.0240000000,0.0000126116,0.0106347840,desbalanceo,0.2000000000
0.0245000000,0.0000025283,0.0168239915,desbalanceo,0.2000000000
0.0250000000,-0.0000071322,0.0088770857,desbalanceo,0.2000000000
0.0255000000,0.0000000395,0.0207021914,desbalanceo,0.2000000000
0.0260000000,0.0000159210,0.0172395556,desbalanceo,0.2000000000
0.0265000000,-0.0000097622,0.0219001177,desbalanceo,0.2000000000
0.0270000000,0.0000084547,0.0133728265,desbalanceo,0.2000000000
0.0275000000,0.0000068704,0.0226014860,desbalanceo,0.2000000000
0.0280000000,0.0000045844,0.0358337645,desbalanceo,0.2000000000
0.0285000000,0.0000021237,0.0211275729,desbalanceo,0.2000000000
0.0290000000,0.0000003797,0.0080101084,desbalanceo,0.2000000000
0.0295000000,-0.0000011336,0.0092661862,desbalanceo,0.2000000000
0.0300000000,0.0000148409,0.0278074262,desbalanceo,0.2000000000
0.0305000000,-0.0000020881,0.0141418705,desbalanceo,0.2000000000
0.0310000000,0.0000147309,0.0278194028,desbalanceo,0.2000000000
0.0315000000,-0.0000022414,0.0116712282,desbalanceo,0.2000000000
0.0320000000,0.0000045375,0.0320901306,desbalanceo,0.2000000000
0.0325000000,0.0000043598,-0.0068142883,desbalanceo,0.2000000000
0.0330000000,0.0000024572,0.0038403540,desbalanceo,0.2000000000
0.0335000000,0.0000080585,0.0222253649,desbalanceo,0.2000000000
0.0340000000,0.0000073176,0.0115282902,desbalanceo,0.2000000000
0.0345000000,-0.0000103161,0.0177719472,desbalanceo,0.2000000000
0.0350000000,0.0000258287,0.0136831460,desbalanceo,0.2000000000
0.0355000000,0.0000081562,0.0082797641,desbalanceo,0.2000000000
0.0360000000,0.0000031141,0.0162216747,desbalanceo,0.2000000000
0.0365000000,0.0000075954,0.0224646698,desbalanceo,0.2000000000
0.0370000000,0.0000109043,0.0059375135,desbalanceo,0.2000000000
0.0375000000,0.0000172203,0.0072904765,desbalanceo,0.2000000000
0.0380000000,-0.0000110255,0.0311551750,desbalanceo,0.2000000000
0.0385000000,-0.0000009187,0.0108996177,desbalanceo,0.2000000000
0.0390000000,-0.0000089054,0.0176615569,desbalanceo,0.2000000000
0.0395000000,0.0000112465,0.0223475279,desbalanceo,0.2000000000
0.0400000000,0.0000072021,0.0176759529,desbalanceo,0.2000000000
0.0405000000,-0.0000108679,0.0154804480,desbalanceo,0.2000000000
0.0410000000,-0.0000036895,0.0236843275,desbalanceo,0.2000000000
0.0415000000,-0.0000243446,0.0240392526,desbalanceo,0.2000000000
0.0420000000,0.0000140905,0.0186229278,desbalanceo,0.2000000000
0.0425000000,0.0000332996,0.0361840313,desbalanceo,0.2000000000
0.0430000000,0.0000215920,0.0281122030,desbalanceo,0.2000000000
0.0435000000,0.0000000977,-0.0001463947,desbalanceo,0.2000000000
0.0440000000,0.0000121250,0.0228229136,desbalanceo,0.2000000000
0.0445000000,0.0000165571,0.0339020440,desbalanceo,0.2000000000
0.0450000000,0.0000105705,0.0169429818,desbalanceo,0.2000000000
0.0455000000,-0.0000128916,0.0178441207,desbalanceo,0.2000000000
0.0460000000,-0.0000103062,0.0463173207,desbalanceo,0.2000000000
0.0465000000,0.0000157145,0.0109647215,desbalanceo,0.2000000000
0.0470000000,0.0000146124,0.0179264420,desbalanceo,0.2000000000
0.0475000000,0.0000015944,0.0286332896,desbalanceo,0.2000000000
0.0480000000,0.0000126544,0.0240662592,desbalanceo,0.2000000000
0.0485000000,0.0000199074,0.0277385172,desbalanceo,0.2000000000
0.0490000000,0.0000092228,0.0247674248,desbalanceo,0.2000000000
0.0495000000,0.0000071597,0.0179357913,desbalanceo,0.2000000000
0.0500000000,0.0000072446,0.0182965741,desbalanceo,0.2000000000
0.0505000000,0.0000312101,0.0455624912,desbalanceo,0.2000000000
0.0510000000,0.0000036901,0.0329707677,desbalanceo,0.2000000000
0.0515000000,0.0000117045,0.0213735521,desbalanceo,0.2000000000
0.0520000000,0.0000200433,0.0298170516,desbalanceo,0.2000000000
0.0525000000,0.0000142191,0.0358033457,desbalanceo,0.2000000000
0.0530000000,0.0000200465,0.0203182189,desbalanceo,0.2000000000
0.0535000000,0.0000198062,0.0324546159,desbalanceo,0.2000000000
0.0540000000,-0.0000075357,0.0244386323,desbalanceo,0.2000000000
0.0545000000,-0.0000039051,0.0394019664,desbalanceo,0.2000000000
0.0550000000,0.0000056083,0.0310283279,desbalanceo,0.2000000000
0.0555000000,0.0000133765,0.0317158239,desbalanceo,0.2000000000
0.0560000000,0.0000215447,0.0301462917,desbalanceo,0.2000000000
0.0565000000,0.0000093426,0.0446555026,desbalanceo,0.2000000000
0.0570000000,-0.0000097344,0.0353400286,desbalanceo,0.2000000000
0.0575000000,0.0000426614,0.0194769329,desbalanceo,0.2000000000
0.0580000000,0.0000080459,0.0389999075,desbalanceo,0.2000000000
0.0585000000,0.0000037336,0.0221185688,desbalanceo,0.2000000000
0.0590000000,0.0000064991,0.0356673811,desbalanceo,0.2000000000
0.0595000000,0.0000137967,0.0240943831,desbalanceo,0.2000000000
0.0600000000,0.0000350651,0.0307375606,desbalanceo,0.2000000000
0.0605000000,0.0000266752,0.0297491468,desbalanceo,0.2000000000
0.0610000000,-0.0000090456,0.0342261501,desbalanceo,0.2000000000
0.0615000000,0.0000211424,0.0190758185,desbalanceo,0.2000000000
0.0620000000,0.0000281463,0.0218085530,desbalanceo,0.2000000000
0.0625000000,0.0000192751,0.0416205189,desbalanceo,0.2000000000
0.0630000000,0.0000183919,0.0315248188,desbalanceo,0.2000000000
0.0635000000,0.0000146938,0.0421929264,desbalanceo,0.2000000000
0.0640000000,0.0000191600,0.0351709670,desbalanceo,0.2000000000
0.0645000000,0.0000161815,0.0270313806,desbalanceo,0.2000000000
0.0650000000,0.0000313246,0.0289817935,desbalanceo,0.2000000000
0.0655000000,0.0000281688,0.0372135799,desbalanceo,0.2000000000
0.0660000000,0.0000193429,0.0242413044,desbalanceo,0.2000000000
0.0665000000,0.0000327298,0.0290400648,desbalanceo,0.2000000000
0.0670000000,0.0000266836,0.0261203643,desbalanceo,0.2000000000
0.0675000000,0.0000159723,0.0398063816,desbalanceo,0.2000000000
0.0680000000,0.0000276209,0.0273321133,desbalanceo,0.2000000000
0.0685000000,0.0000239518,0.0388507958,desbalanceo,0.2000000000
0.0690000000,0.0000175944,0.0341590014,desbalanceo,0.2000000000
0.0695000000,0.0000409760,0.0367872982,desbalanceo,0.2000000000
0.0700000000,0.0000330004,0.0357365493,desbalanceo,0.2000000000
0.0705000000,0.0000029077,0.0344791514,desbalanceo,0.2000000000
0.0710000000,0.0000512871,0.0397082733,desbalanceo,0.2000000000
0.0715000000,0.0000171350,0.0401668995,desbalanceo,0.2000000000
0.0720000000,0.0000314255,0.0294755996,desbalanceo,0.2000000000
0.0725000000,0.0000319074,0.0331155663,desbalanceo,0.2000000000
0.0730000000,0.0000456012,0.0380626218,desbalanceo,0.2000000000
0.0735000000,0.0000256595,0.0464392657,desbalanceo,0.2000000000
0.0740000000,0.0000376122,0.0270971738,desbalanceo,0.2000000000
0.0745000000,0.0000385591,0.0418345910,desbalanceo,0.2000000000
0.0750000000,0.0000344091,0.0443370167,desbalanceo,0.2000000000
0.0755000000,0.0000197989,0.0557801229,desbalanceo,0.2000000000
0.0760000000,0.0000351259,0.0485747834,desbalanceo,0.2000000000
0.0765000000,0.0000526706,0.0546442502,desbalanceo,0.2000000000
0.0770000000,0.0000293358,0.0611074217,desbalanceo,0.2000000000
0.0775000000,0.0000390299,0.0445182993,desbalanceo,0.2000000000
0.0780000000,0.0000795535,0.0317204480,desbalanceo,0.2000000000
0.0785000000,0.0000427954,0.0480881527,desbalanceo,0.2000000000
0.0790000000,0.0000542185,0.0368476655,desbalanceo,0.2000000000
0.0795000000,0.0000584770,0.0241050043,desbalanceo,0.2000000000
0.0800000000,0.0000425342,0.0279107481,desbalanceo,0.2000000000
0.0805000000,0.0000716294,0.0252708151,desbalanceo,0.2000000000
0.0810000000,0.0000489965,0.0412415491,desbalanceo,0.2000000000
0.0815000000,0.0000408872,0.0420158790,desbalanceo,0.2000000000
0.0820000000,0.0000588845,0.0380618165,desbalanceo,0.2000000000
0.0825000000,0.0000460546,0.0362123599,desbalanceo,0.2000000000
0.0830000000,0.0000514645,0.0542075219,desbalanceo,0.2000000000
0.0835000000,0.0000449401,0.0494778948,desbalanceo,0.2000000000
0.0840000000,0.0000364846,0.0403863307,desbalanceo,0.2000000000
0.0845000000,0.0000464777,0.0512310504,desbalanceo,0.2000000000
0.0850000000,0.0000615709,0.0312663528,desbalanceo,0.2000000000
0.0855000000,0.0000397645,0.0494071205,desbalanceo,0.2000000000
0.0860000000,0.0000500442,0.0533802679,desbalanceo,0.2000000000
0.0865000000,0.0000590380,0.0522860093,desbalanceo,0.2000000000
0.0870000000,0.0000629488,0.0558960132,desbalanceo,0.2000000000
0.0875000000,0.0000457291,0.0522198914,desbalanceo,0.2000000000
0.0880000000,0.0000688915,0.0359317216,desbalanceo,0.2000000000
0.0885000000,0.0000613619,0.0243800850,desbalanceo,0.2000000000
0.0890000000,0.0000410179,0.0444421671,desbalanceo,0.2000000000
0.0895000000,0.0000374546,0.0425500585,desbalanceo,0.2000000000
0.0900000000,0.0000481237,0.0246521391,desbalanceo,0.2000000000
0.0905000000,0.0000623715,0.0449056499,desbalanceo,0.2000000000
0.0910000000,0.0000708737,0.0490001566,desbalanceo,0.2000000000
0.0915000000,0.0000618881,0.0621444631,desbalanceo,0.2000000000
0.0920000000,0.0000679946,0.0410583380,desbalanceo,0.2000000000
0.0925000000,0.0000490983,0.0367094364,desbalanceo,0.2000000000
0.0930000000,0.0000805466,0.0575239506,desbalanceo,0.2000000000
0.0935000000,0.0000609294,0.0562427361,desbalanceo,0.2000000000
0.0940000000,0.0000558094,0.0647890892,desbalanceo,0.2000000000
0.0945000000,0.0000525498,0.0432380253,desbalanceo,0.2000000000
0.0950000000,0.0000928529,0.0699852386,desbalanceo,0.2000000000
0.0955000000,0.0000652714,0.0292236172,desbalanceo,0.2000000000
0.0960000000,0.0000735696,0.0384848075,desbalanceo,0.2000000000
0.0965000000,0.0000744218,0.0424530812,desbalanceo,0.2000000000
0.0970000000,0.0000653885,0.0296919074,desbalanceo,0.2000000000
0.0975000000,0.0000639854,0.0496445342,desbalanceo,0.2000000000
0.0980000000,0.0000771240,0.0349352396,desbalanceo,0.2000000000
0.0985000000,0.0000565107,0.0570602920,desbalanceo,0.2000000000
0.0990000000,0.0000661077,0.0446231947,desbalanceo,0.2000000000
0.0995000000,0.0000744420,0.0490717963,desbalanceo,0.2000000000
0.1000000000,0.0000994762,0.0508608534,desbalanceo,0.2000000000
0.1005000000,0.0000809332,0.0647692680,desbalanceo,0.2000000000
0.1010000000,0.0000768116,0.0582049387,desbalanceo,0.2000000000
0.1015000000,0.0000691979,0.0572180074,desbalanceo,0.2000000000
0.1020000000,0.0000810479,0.0434515000,desbalanceo,0.2000000000
0.1025000000,0.0000820573,0.0615228548,desbalanceo,0.2000000000
0.1030000000,0.0000877851,0.0332855578,desbalanceo,0.2000000000
0.1035000000,0.0000748945,0.0514400300,desbalanceo,0.2000000000
0.1040000000,0.0000919208,0.0539520789,desbalanceo,0.2000000000
0.1045000000,0.0000921432,0.0569153205,desbalanceo,0.2000000000
0.1050000000,0.0000947179,0.0468083850,desbalanceo,0.2000000000
0.1055000000,0.0001016668,0.0376080067,desbalanceo,0.2000000000
0.1060000000,0.0000699586,0.0699391459,desbalanceo,0.2000000000
0.1065000000,0.0001084674,0.0633271872,desbalanceo,0.2000000000
0.1070000000,0.0001063407,0.0612796514,desbalanceo,0.2000000000
0.1075000000,0.0000942261,0.0372889645,desbalanceo,0.2000000000
0.1080000000,0.0000793603,0.0574587511,desbalanceo,0.2000000000
0.1085000000,0.0000818320,0.0401337993,desbalanceo,0.2000000000
0.1090000000,0.0000888109,0.0571800197,desbalanceo,0.2000000000
0.1095000000,0.0000912257,0.0554099697,desbalanceo,0.2000000000
0.1100000000,0.0000984316,0.0627173904,desbalanceo,0.2000000000
0.1105000000,0.0000977727,0.0489330698,desbalanceo,0.2000000000
0.1110000000,0.0001279022,0.0539044945,desbalanceo,0.2000000000
0.1115000000,0.0000999784,0.0621630294,desbalanceo,0.2000000000
0.1120000000,0.0001077506,0.0417721290,desbalanceo,0.2000000000
0.1125000000,0.0001032637,0.0688189783,desbalanceo,0.2000000000
0.1130000000,0.0001063587,0.0608324523,desbalanceo,0.2000000000
0.1135000000,0.0000987678,0.0498732688,desbalanceo,0.2000000000
0.1140000000,0.0001029521,0.0493623049,desbalanceo,0.2000000000
0.1145000000,0.0000975349,0.0636504239,desbalanceo,0.2000000000
0.1150000000,0.0001147583,0.0734904123,desbalanceo,0.2000000000
0.1155000000,0.0001241618,0.0678635825,desbalanceo,0.2000000000
0.1160000000,0.0001142292,0.0590525649,desbalanceo,0.2000000000
0.1165000000,0.0001125616,0.0515028674,desbalanceo,0.2000000000
0.1170000000,0.0001267332,0.0655834574,desbalanceo,0.2000000000
0.1175000000,0.0001194263,0.0478315906,desbalanceo,0.2000000000
0.1180000000,0.0001177708,0.0552554635,desbalanceo,0.2000000000
0.1185000000,0.0001067682,0.0596164410,desbalanceo,0.2000000000
0.1190000000,0.0001179474,0.0692947315,desbalanceo,0.2000000000
0.1195000000,0.0001325372,0.0682664249,desbalanceo,0.2000000000
0.1200000000,0.0001283456,0.0619848557,desbalanceo,0.2000000000
0.1205000000,0.0001183448,0.0538790244,desbalanceo,0.2000000000
0.1210000000,0.0001445761,0.0848147495,desbalanceo,0.2000000000
0.1215000000,0.0001291697,0.0596328997,desbalanceo,0.2000000000
0.1220000000,0.0001174599,0.0574417659,desbalanceo,0.2000000000
0.1225000000,0.0001236472,0.0659368870,desbalanceo,0.2000000000
0.1230000000,0.0001369166,0.0503498078,desbalanceo,0.2000000000
0.1235000000,0.0001125734,0.0598869656,desbalanceo,0.2000000000
0.1240000000,0.0001067205,0.0583328295,desbalanceo,0.2000000000
0.1245000000,0.0001641594,0.0872896148,desbalanceo,0.2000000000
0.1250000000,0.0001436214,0.0760926869,desbalanceo,0.2000000000
0.1255000000,0.0001425206,0.0555687395,desbalanceo,0.2000000000
0.1260000000,0.0001501633,0.0633233139,desbalanceo,0.2000000000
0.1265000000,0.0001381071,0.0770531634,desbalanceo,0.2000000000
0.1270000000,0.0001300622,0.0564061047,desbalanceo,0.2000000000
0.1275000000,0.0001313274,0.0668226278,desbalanceo,0.2000000000
0.1280000000,0.0001480363,0.0513675317,desbalanceo,0.2000000000
0.1285000000,0.0001443505,0.0583200732,desbalanceo,0.2000000000
0.1290000000,0.0001578702,0.0593879173,desbalanceo,0.2000000000
