t,x,F,falla,severidad
0.0000000000,-0.0000011625,0.0146195577,holgura,0.8000000000
0.0005000000,-0.0000006832,-0.0059917444,holgura,0.8000000000
0.0010000000,-0.0000004826,0.0102521744,holgura,0.8000000000
0.0015000000,-0.0000010947,0.0016583848,holgura,0.8000000000
0.0020000000,0.0000003972,-0.0077786657,holgura,0.8000000000
0.0025000000,0.0000009421,-0.0063878180,holgura,0.8000000000
0.0030000000,-0.0000006686,0.0043592725,holgura,0.8000000000
0.0035000000,0.0000021055,0.0036236090,holgura,0.8000000000
0.0040000000,0.0000006011,-0.0065567320,holgura,0.8000000000
0.0045000000,0.0000015791,-0.0038853134,holgura,0.8000000000
0.0050000000,-0.0000015680,0.0091373871,holgura,0.8000000000
0.0055000000,-0.0000020855,0.0031996371,holgura,0.8000000000
0.0060000000,0.0000028185,0.0127875994,holgura,0.8000000000
0.0065000000,0.0000010641,-0.0078601669,holgura,0.8000000000
0.0070000000,-0.0000036532,0.0047131315,holgura,0.8000000000
0.0075000000,-0.0000004023,-0.0244262955,holgura,0.8000000000
0.0080000000,-0.0000003912,-0.0038133003,holgura,0.8000000000
0.0085000000,-0.0000017922,0.0023470372,holgura,0.8000000000
0.0090000000,-0.0000023466,-0.0234215587,holgura,0.8000000000
0.0095000000,0.0000006269,0.0137053021,holgura,0.8000000000
0.0100000000,0.0000007477,0.0101137862,holgura,0.8000000000
0.0105000000,0.0000048037,-0.0100855585,holgura,0.8000000000
0.0110000000,0.0000008783,-0.0223940887,holgura,0.8000000000
0.0115000000,0.0000022277,-0.0020162684,holgura,0.8000000000
0.0120000000,0.0000004605,0.0043060209,holgura,0.8000000000
0.0125000000,-0.0000027809,-0.0074360127,holgura,0.8000000000
0.0130000000,-0.0000015953,-0.0018304715,holgura,0.8000000000
0.0135000000,-0.0000005702,-0.0123327478,holgura,0.8000000000
0.0140000000,-0.0000012936,-0.0062757047,holgura,0.8000000000
0.0145000000,-0.0000006198,-0.0212677053,holgura,0.8000000000
0.0150000000,-0.0000015824,0.0105576332,holgura,0.8000000000
0.0155000000,-0.0000035528,-0.0025863172,holgura,0.8000000000
0.0160000000,0.0000005611,0.0003541243,holgura,0.8000000000
0.0165000000,-0.0000008142,-0.0054728033,holgura,0.8000000000
0.0170000000,0.0000014664,-0.0033308774,holgura,0.8000000000
0.0175000000,-0.0000081448,-0.0217715289,holgura,0.8000000000
0.0180000000,0.0000035642,0.0095231631,holgura,0.8000000000
0.0185000000,0.0000010072,-0.0005910904,holgura,0.8000000000
0.0190000000,0.0000016355,0.0030475924,holgura,0.8000000000
0.0195000000,0.0000011359,-0.0152446091,holgura,0.8000000000
0.0200000000,0.0000023067,-0.0103487341,holgura,0.8000000000
0.0205000000,-0.0000038260,0.0022018664,holgura,0.8000000000
0.0210000000,-0.0000001420,-0.0067042734,holgura,0.8000000000
0.0215000000,-0.0000002775,0.0034996008,holgura,0.8000000000
0.0220000000,-0.0000043669,-0.0137818898,holgura,0.8000000000
0.0225000000,-0.0000010454,0.0041158635,holgura,0.8000000000
0.0230000000,-0.0000026771,0.0090188047,holgura,0.8000000000
0.0235000000,0.0000015020,-0.0038613868,holgura,0.8000000000
0.0240000000,-0.0000018484,-0.0176681920,holgura,0.8000000000
0.0245000000,0.0000013069,-0.0105131032,holgura,0.8000000000
0.0250000000,-0.0000002979,-0.0184823281,holgura,0.8000000000
0.0255000000,0.0000015267,0.0007621944,holgura,0.8000000000
0.0260000000,-0.0000023631,0.0107065840,holgura,0.8000000000
0.0265000000,-0.0000023251,-0.0068585159,holgura,0.8000000000
0.0270000000,-0.0000005708,-0.0045954180,holgura,0.8000000000
0.0275000000,-0.0000035681,0.0045663342,holgura,0.8000000000
0.0280000000,-0.0000011344,-0.0112952745,holgura,0.8000000000
0.0285000000,-0.0000029201,0.0004466853,holgura,0.8000000000
0.0290000000,-0.0000027890,-0.0014151782,holgura,0.8000000000
0.0295000000,-0.0000010095,-0.0131185358,holgura,0.8000000000
0.0300000000,0.0000028041,0.0110450184,holgura,0.8000000000
0.0305000000,-0.0000031960,-0.0104575158,holgura,0.8000000000
0.0310000000,-0.0000051063,0.0109702620,holgura,0.8000000000
0.0315000000,0.0000004136,-0.0200303196,holgura,0.8000000000
0.0320000000,-0.0000015571,-0.0111742729,holgura,0.8000000000
0.0325000000,-0.0000020213,0.0043297791,holgura,0.8000000000
0.0330000000,-0.0000013644,0.0006287931,holgura,0.8000000000
0.0335000000,-0.0000011466,-0.0060115982,holgura,0.8000000000
0.0340000000,-0.0000005041,-0.0076977111,holgura,0.8000000000
0.0345000000,-0.0000009135,0.0020819442,holgura,0.8000000000
0.0350000000,-0.0000041794,-0.0144774311,holgura,0.8000000000
0.0355000000,-0.0000010614,-0.0054836218,holgura,0.8000000000
0.0360000000,-0.0000013580,0.0205383637,holgura,0.8000000000
0.0365000000,-0.0000007517,-0.0037242805,holgura,0.8000000000
0.0370000000,-0.0000011394,-0.0058939354,holgura,0.8000000000
0.0375000000,-0.0000016657,-0.0243300655,holgura,0.8000000000
0.0380000000,0.0000014146,-0.0158267217,holgura,0.8000000000
0.0385000000,-0.0000026799,-0.0085504410,holgura,0.8000000000
0.0390000000,-0.0000010653,0.0116028447,holgura,0.8000000000
0.0395000000,0.0000033531,0.0059323454,holgura,0.8000000000
0.0400000000,-0.0000037718,-0.0187498972,holgura,0.8000000000
0.0405000000,-0.0000055508,0.0066452859,holgura,0.8000000000
0.0410000000,-0.0000003569,0.0119581923,holgura,0.8000000000
0.0415000000,-0.0000046761,-0.0075443849,holgura,0.8000000000
0.0420000000,-0.0000010522,-0.0069066748,holgura,0.8000000000
0.0425000000,-0.0000010217,0.0219461618,holgura,0.8000000000
0.0430000000,-0.0000038597,-0.0041334975,holgura,0.8000000000
0.0435000000,-0.0000004748,-0.0016440424,holgura,0.8000000000
0.0440000000,-0.0000005853,0.0020004419,holgura,0.8000000000
0.0445000000,-0.0000010520,-0.0037400625,holgura,0.8000000000
0.0450000000,-0.0000036943,0.0005333157,holgura,0.8000000000
0.0455000000,0.0000000905,-0.0218946360,holgura,0.8000000000
0.0460000000,-0.0000031646,0.0088505029,holgura,0.8000000000
0.0465000000,-0.0000060327,-0.0061092400,holgura,0.8000000000
0.0470000000,-0.0000038316,0.0134879004,holgura,0.8000000000
0.0475000000,-0.0000025754,0.0061614467,holgura,0.8000000000
0.0480000000,-0.0000001073,0.0046597890,holgura,0.8000000000
0.0485000000,-0.0000032399,0.0179219016,holgura,0.8000000000
0.0490000000,-0.0000012102,-0.0035594027,holgura,0.8000000000
0.0495000000,-0.0000042732,0.0259345344,holgura,0.8000000000
0.0500000000,-0.0000012835,0.0018687102,holgura,0.8000000000
0.0505000000,-0.0000014101,-0.0139134950,holgura,0.8000000000
0.0510000000,-0.0000011062,0.0018408953,holgura,0.8000000000
0.0515000000,-0.0000015917,-0.0135087858,holgura,0.8000000000
0.0520000000,-0.0000002103,0.0191926680,holgura,0.8000000000
0.0525000000,-0.0000057256,0.0009235431,holgura,0.8000000000
0.0530000000,-0.0000070074,-0.0074095533,holgura,0.8000000000
0.0535000000,-0.0000043408,0.0068302527,holgura,0.8000000000
0.0540000000,-0.0000099636,0.0238836757,holgura,0.8000000000
0.0545000000,-0.0000026392,0.0058711791,holgura,0.8000000000
0.0550000000,-0.0000040484,-0.0037497554,holgura,0.8000000000
0.0555000000,-0.0000043906,-0.0068926829,holgura,0.8000000000
0.0560000000,-0.0000022867,0.0045939920,holgura,0.8000000000
0.0565000000,-0.0000036684,-0.0022368347,holgura,0.8000000000
0.0570000000,-0.0000066274,0.0098525517,holgura,0.8000000000
0.0575000000,-0.0000032587,-0.0045822248,holgura,0.8000000000
0.0580000000,-0.0000016925,-0.0069662612,holgura,0.8000000000
0.0585000000,-0.0000043399,-0.0089756578,holgura,0.8000000000
0.0590000000,-0.0000059162,-0.0004703220,holgura,0.8000000000
0.0595000000,-0.0000024067,0.0005809810,holgura,0.8000000000
0.0600000000,-0.0000019371,-0.0060721763,holgura,0.8000000000
0.0605000000,-0.0000060101,0.0018148718,holgura,0.8000000000
0.0610000000,-0.0000008947,-0.0032795353,holgura,0.8000000000
0.0615000000,-0.0000051163,0.0119442165,holgura,0.8000000000
0.0620000000,-0.0000055663,-0.0119478251,holgura,0.8000000000
0.0625000000,-0.0000021726,-0.0097004334,holgura,0.8000000000
0.0630000000,-0.0000030503,-0.0058221382,holgura,0.8000000000
0.0635000000,-0.0000054104,0.0004012712,holgura,0.8000000000
0.0640000000,-0.0000035435,0.0082520812,holgura,0.8000000000
0.0645000000,-0.0000077031,-0.0023297607,holgura,0.8000000000
0.0650000000,-0.0000054734,0.0099635100,holgura,0.8000000000
