t,x,F,falla,severidad
0.0000000000,0.0000003646,-0.0068129152,holgura,0.4000000000
0.0005000000,0.0000003704,-0.0104320504,holgura,0.4000000000
0.0010000000,-0.0000005438,-0.0243179932,holgura,0.4000000000
0.0015000000,-0.0000011946,0.0058911216,holgura,0.4000000000
0.0020000000,-0.0000004115,0.0078372145,holgura,0.4000000000
0.0025000000,0.0000010348,-0.0257367617,holgura,0.4000000000
0.0030000000,-0.0000003807,0.0041486371,holgura,0.4000000000
0.0035000000,0.0000013702,-0.0227359771,holgura,0.4000000000
0.0040000000,-0.0000005922,0.0015570541,holgura,0.4000000000
0.0045000000,0.0000004489,0.0046909431,holgura,0.4000000000
0.0050000000,-0.0000002443,-0.0119651272,holgura,0.4000000000
0.0055000000,0.0000014885,-0.0051964542,holgura,0.4000000000
0.0060000000,-0.0000006553,-0.0102532245,holgura,0.4000000000
0.0065000000,-0.0000001037,-0.0028097783,holgura,0.4000000000
0.0070000000,0.0000002253,0.0013712172,holgura,0.4000000000
0.0075000000,-0.0000002570,0.0055122844,holgura,0.4000000000
0.0080000000,0.0000007152,0.0191788605,holgura,0.4000000000
0.0085000000,-0.0000001766,-0.0057445914,holgura,0.4000000000
0.0090000000,0.0000007073,-0.0145389140,holgura,0.4000000000
0.0095000000,-0.0000004890,-0.0022840152,holgura,0.4000000000
0.0100000000,-0.0000009550,-0.0030869920,holgura,0.4000000000
0.0105000000,0.0000010860,0.0067725150,holgura,0.4000000000
0.0110000000,-0.0000002940,-0.0167698742,holgura,0.4000000000
0.0115000000,0.0000001786,0.0003303769,holgura,0.4000000000
0.0120000000,-0.0000008598,0.0064668407,holgura,0.4000000000
0.0125000000,-0.0000005808,-0.0099189352,holgura,0.4000000000
0.0130000000,-0.0000012210,-0.0034884773,holgura,0.4000000000
0.0135000000,0.0000002728,-0.0007505096,holgura,0.4000000000
0.0140000000,-0.0000006695,-0.0105307674,holgura,0.4000000000
0.0145000000,0.0000000059,-0.0134240084,holgura,0.4000000000
0.0150000000,-0.0000017347,0.0067813135,holgura,0.4000000000
0.0155000000,-0.0000003610,-0.0111178497,holgura,0.4000000000
0.0160000000,-0.0000003511,-0.0070951698,holgura,0.4000000000
0.0165000000,-0.0000002447,0.0011709295,holgura,0.4000000000
0.0170000000,0.0000001942,-0.0046854897,holgura,0.4000000000
0.0175000000,-0.0000000798,-0.0132293750,holgura,0.4000000000
0.0180000000,-0.0000008040,0.0077366098,holgura,0.4000000000
0.0185000000,-0.0000000551,-0.0033959361,holgura,0.4000000000
0.0190000000,-0.0000024825,-0.0066838723,holgura,0.4000000000
0.0195000000,-0.0000014895,-0.0208470512,holgura,0.4000000000
0.0200000000,0.0000000981,0.0045685945,holgura,0.4000000000
0.0205000000,-0.0000005124,0.0023197019,holgura,0.4000000000
0.0210000000,-0.0000011892,0.0099241607,holgura,0.4000000000
0.0215000000,-0.0000015879,-0.0121166020,holgura,0.4000000000
0.0220000000,-0.0000016145,-0.0139799940,holgura,0.4000000000
0.0225000000,-0.0000006216,-0.0139942939,holgura,0.4000000000
0.0230000000,-0.0000005897,0.0086765447,holgura,0.4000000000
0.0235000000,-0.0000013958,0.0050914297,holgura,0.4000000000
0.0240000000,-0.0000015611,-0.0038348982,holgura,0.4000000000
0.0245000000,-0.0000021141,0.0053959362,holgura,0.4000000000
0.0250000000,-0.0000001158,-0.0069779892,holgura,0.4000000000
0.0255000000,-0.0000026723,0.0205890711,holgura,0.4000000000
0.0260000000,-0.0000011369,-0.0235887614,holgura,0.4000000000
