t,x,F,falla,severidad
0.0000000000,-0.0000082125,0.0064714757,saludable,0.0000000000
0.0005000000,0.0000574871,0.0002992806,saludable,0.0000000000
0.0010000000,0.0000880312,0.0180900750,saludable,0.0000000000
0.0015000000,0.0000313942,0.0204104203,saludable,0.0000000000
0.0020000000,-0.0000697161,0.0031358561,saludable,0.0000000000
0.0025000000,-0.0000690638,0.0162053844,saludable,0.0000000000
0.0030000000,-0.0000406721,-0.0003477109,saludable,0.0000000000
0.0035000000,0.0000794259,0.0213106446,saludable,0.0000000000
0.0040000000,0.0000063787,0.0115978250,saludable,0.0000000000
0.0045000000,-0.0000048643,0.0194608684,saludable,0.0000000000
0.0050000000,0.0000154172,0.0118562391,saludable,0.0000000000
0.0055000000,-0.0000697394,0.0363213775,saludable,0.0000000000
0.0060000000,0.0001359350,0.0187680933,saludable,0.0000000000
0.0065000000,-0.0000551279,0.0299084246,saludable,0.0000000000
0.0070000000,-0.0000323097,0.0351552757,saludable,0.0000000000
0.0075000000,-0.0001171630,0.0396200161,saludable,0.0000000000
0.0080000000,-0.0000947609,0.0306896817,saludable,0.0000000000
0.0085000000,-0.0000319732,0.0343746878,saludable,0.0000000000
0.0090000000,-0.0000812184,0.0372204611,saludable,0.0000000000
0.0095000000,0.0000776094,0.0550043297,saludable,0.0000000000
0.0100000000,0.0001016720,0.0424361174,saludable,0.0000000000
0.0105000000,0.0001019901,0.0456238431,saludable,0.0000000000
0.0110000000,0.0000543386,0.0473054923,saludable,0.0000000000
0.0115000000,-0.0000319870,0.0384414417,saludable,0.0000000000
0.0120000000,-0.0001319910,0.0519265615,saludable,0.0000000000
0.0125000000,0.0000528485,0.0610770101,saludable,0.0000000000
0.0130000000,0.0000510056,0.0602275798,saludable,0.0000000000
0.0135000000,0.0000412474,0.0599388905,saludable,0.0000000000
0.0140000000,0.0000340169,0.0632907973,saludable,0.0000000000
0.0145000000,0.0000635331,0.0750703519,saludable,0.0000000000
0.0150000000,-0.0000643761,0.0740619456,saludable,0.0000000000
0.0155000000,-0.0000175646,0.0755349290,saludable,0.0000000000
0.0160000000,-0.0000180314,0.0863532020,saludable,0.0000000000
0.0165000000,0.0000259868,0.0684327746,saludable,0.0000000000
0.0170000000,0.0000219811,0.0707167928,saludable,0.0000000000
0.0175000000,-0.0000156854,0.1003255507,saludable,0.0000000000
0.0180000000,0.0000058114,0.0931038294,saludable,0.0000000000
0.0185000000,-0.0000191738,0.0942351796,saludable,0.0000000000
0.0190000000,-0.0000462738,0.0994855978,saludable,0.0000000000
0.0195000000,0.0000378244,0.0926110242,saludable,0.0000000000
0.0200000000,0.0000037836,0.1093836035,saludable,0.0000000000
0.0205000000,0.0000336127,0.0880476488,saludable,0.0000000000
0.0210000000,-0.0000137184,0.0913526638,saludable,0.0000000000
0.0215000000,-0.0000301057,0.1052398158,saludable,0.0000000000
0.0220000000,-0.0000258751,0.1061283456,saludable,0.0000000000
0.0225000000,-0.0000220786,0.1044671649,saludable,0.0000000000
0.0230000000,-0.0001176775,0.0981472063,saludable,0.0000000000
0.0235000000,-0.0000610326,0.1038494379,saludable,0.0000000000
0.0240000000,0.0000050077,0.1216610929,saludable,0.0000000000
0.0245000000,-0.0000068136,0.1255824700,saludable,0.0000000000
0.0250000000,0.0000719521,0.1171081334,saludable,0.0000000000
0.0255000000,0.0000217328,0.1129059098,saludable,0.0000000000
0.0260000000,-0.0000162729,0.0997792263,saludable,0.0000000000
0.0265000000,0.0000010535,0.1266233343,saludable,0.0000000000
0.0270000000,-0.0000189665,0.1448848267,saludable,0.0000000000
0.0275000000,0.0000528654,0.1203672935,saludable,0.0000000000
0.0280000000,0.0000821907,0.1392318334,saludable,0.0000000000
0.0285000000,0.0000882742,0.1257825820,saludable,0.0000000000
0.0290000000,0.0000580924,0.1307720555,saludable,0.0000000000
0.0295000000,-0.0000006539,0.1311681633,saludable,0.0000000000
0.0300000000,0.0000975972,0.1313398507,saludable,0.0000000000
0.0305000000,0.0000336372,0.1441656094,saludable,0.0000000000
0.0310000000,0.0000042047,0.1519893920,saludable,0.0000000000
0.0315000000,0.0000090687,0.1341603562,saludable,0.0000000000
0.0320000000,0.0000527762,0.1448676829,saludable,0.0000000000
0.0325000000,-0.0000034853,0.1338325518,saludable,0.0000000000
0.0330000000,-0.0000020273,0.1576354084,saludable,0.0000000000
0.0335000000,-0.0000107554,0.1577457147,saludable,0.0000000000
0.0340000000,0.0000993333,0.1500973277,saludable,0.0000000000
0.0345000000,-0.0000987477,0.1642111580,saludable,0.0000000000
0.0350000000,0.0000719378,0.1742842677,saludable,0.0000000000
0.0355000000,0.0001331671,0.1624001938,saludable,0.0000000000
0.0360000000,0.0000517960,0.1821762409,saludable,0.0000000000
0.0365000000,0.0000614596,0.1851573562,saludable,0.0000000000
0.0370000000,0.0000314313,0.1675311203,saludable,0.0000000000
0.0375000000,0.0000118250,0.1822700150,saludable,0.0000000000
0.0380000000,0.0001732788,0.1536233181,saludable,0.0000000000
0.0385000000,0.0000181483,0.1667804250,saludable,0.0000000000
0.0390000000,0.0001162937,0.1886998101,saludable,0.0000000000
0.0395000000,-0.0000255110,0.1783795031,saludable,0.0000000000
0.0400000000,0.0000427241,0.1934298673,saludable,0.0000000000
0.0405000000,0.0000093932,0.1811032079,saludable,0.0000000000
0.0410000000,0.0000026707,0.1673878566,saludable,0.0000000000
0.0415000000,0.0000465002,0.2091267488,saludable,0.0000000000
0.0420000000,0.0000694154,0.1781905643,saludable,0.0000000000
0.0425000000,0.0000879666,0.1872509539,saludable,0.0000000000
0.0430000000,0.0000587445,0.2065084745,saludable,0.0000000000
0.0435000000,0.0000048935,0.1985859073,saludable,0.0000000000
0.0440000000,0.0000415141,0.1857195690,saludable,0.0000000000
0.0445000000,0.0000758537,0.2064090887,saludable,0.0000000000
0.0450000000,0.0000522074,0.2093026948,saludable,0.0000000000
0.0455000000,0.0000709275,0.2207416512,saludable,0.0000000000
0.0460000000,0.0000521521,0.2156521351,saludable,0.0000000000
0.0465000000,0.0000200341,0.2227876513,saludable,0.0000000000
0.0470000000,0.0000869972,0.2309970026,saludable,0.0000000000
0.0475000000,0.0000219528,0.2277746643,saludable,0.0000000000
0.0480000000,0.0001215530,0.2261068325,saludable,0.0000000000
0.0485000000,0.0000135153,0.2290141883,saludable,0.0000000000
0.0490000000,0.0001066022,0.2362499443,saludable,0.0000000000
0.0495000000,0.0001499022,0.2407646656,saludable,0.0000000000
0.0500000000,-0.0000205433,0.2197001524,saludable,0.0000000000
0.0505000000,0.0000627234,0.2304920035,saludable,0.0000000000
0.0510000000,0.0000888973,0.2380648829,saludable,0.0000000000
0.0515000000,0.0000656185,0.2478528208,saludable,0.0000000000
0.0520000000,0.0000990830,0.2523720523,saludable,0.0000000000
0.0525000000,0.0000369286,0.2469958015,saludable,0.0000000000
0.0530000000,0.0001666226,0.2434439022,saludable,0.0000000000
0.0535000000,0.0002018409,0.2526612881,saludable,0.0000000000
0.0540000000,0.0000492611,0.2576557199,saludable,0.0000000000
0.0545000000,0.0002249549,0.2521932607,saludable,0.0000000000
0.0550000000,0.0000007314,0.2668099017,saludable,0.0000000000
0.0555000000,0.0002026744,0.2446959380,saludable,0.0000000000
0.0560000000,0.0002071513,0.2494459752,saludable,0.0000000000
0.0565000000,0.0000356266,0.2594066434,saludable,0.0000000000
0.0570000000,0.0001669456,0.2484109558,saludable,0.0000000000
0.0575000000,0.0001160615,0.2712135701,saludable,0.0000000000
0.0580000000,0.0001360620,0.2515120326,saludable,0.0000000000
0.0585000000,0.0001596973,0.2745915131,saludable,0.0000000000
0.0590000000,0.0000530058,0.2784431925,saludable,0.0000000000
0.0595000000,0.0000723198,0.2680961468,saludable,0.0000000000
0.0600000000,0.0001297721,0.2705352493,saludable,0.0000000000
0.0605000000,0.0001345729,0.2886826524,saludable,0.0000000000
0.0610000000,0.0002519709,0.2897869078,saludable,0.0000000000
0.0615000000,0.0002088213,0.2856204831,saludable,0.0000000000
0.0620000000,0.0000422759,0.3000020565,saludable,0.0000000000
0.0625000000,0.0001655628,0.2974822822,saludable,0.0000000000
0.0630000000,0.0001700174,0.3045682774,saludable,0.0000000000
0.0635000000,0.0002497613,0.3054443473,saludable,0.0000000000
0.0640000000,0.0002184829,0.3187050781,saludable,0.0000000000
0.0645000000,0.0001848536,0.3076286490,saludable,0.0000000000
0.0650000000,0.0001290126,0.3016408969,saludable,0.0000000000
0.0655000000,0.0001735520,0.2884201344,saludable,0.0000000000
0.0660000000,0.0001768560,0.2993243667,saludable,0.0000000000
0.0665000000,0.0001377087,0.3123074347,saludable,0.0000000000
0.0670000000,0.0002222205,0.3113347828,saludable,0.0000000000
0.0675000000,0.0002177888,0.3087546655,saludable,0.0000000000
0.0680000000,0.0002044438,0.3149770825,saludable,0.0000000000
0.0685000000,0.0002819755,0.3305537437,saludable,0.0000000000
0.0690000000,0.0002065111,0.3250107370,saludable,0.0000000000
0.0695000000,0.0002639525,0.3192557415,saludable,0.0000000000
0.0700000000,0.0002768162,0.3309450383,saludable,0.0000000000
0.0705000000,0.0003329354,0.3221389691,saludable,0.0000000000
0.0710000000,0.0002419693,0.3162659760,saludable,0.0000000000
0.0715000000,0.0002501868,0.3520515914,saludable,0.0000000000
0.0720000000,0.0001534910,0.3390284270,saludable,0.0000000000
0.0725000000,0.0003261449,0.3373840185,saludable,0.0000000000
0.0730000000,0.0002907224,0.3340944562,saludable,0.0000000000
0.0735000000,0.0002948633,0.3291297271,saludable,0.0000000000
0.0740000000,0.0002981889,0.3410204702,saludable,0.0000000000
0.0745000000,0.0002760178,0.3512989123,saludable,0.0000000000
0.0750000000,0.0003077633,0.3457623345,saludable,0.0000000000
0.0755000000,0.0003876946,0.3432840114,saludable,0.0000000000
0.0760000000,0.0002831832,0.3553248492,saludable,0.0000000000
0.0765000000,0.0003198028,0.3621089660,saludable,0.0000000000
0.0770000000,0.0002155145,0.3492148156,saludable,0.0000000000
0.0775000000,0.0002658530,0.3258466105,saludable,0.0000000000
0.0780000000,0.0003693947,0.3780609196,saludable,0.0000000000
0.0785000000,0.0002690372,0.3678113978,saludable,0.0000000000
0.0790000000,0.0003393454,0.3691616647,saludable,0.0000000000
