t,x,F,falla,severidad
0.0000000000,0.0000002507,0.0041794341,desbalanceo,0.0000000000
0.0005000000,-0.0000001536,0.0139710028,desbalanceo,0.0000000000
0.0010000000,-0.0000000509,-0.0178590431,desbalanceo,0.0000000000
0.0015000000,-0.0000001057,-0.0070882773,desbalanceo,0.0000000000
0.0020000000,0.0000002179,-0.0007472532,desbalanceo,0.0000000000
0.0025000000,0.0000000526,-0.0077501677,desbalanceo,0.0000000000
0.0030000000,0.0000000101,-0.0014979790,desbalanceo,0.0000000000
0.0035000000,-0.0000000646,0.0186172902,desbalanceo,0.0000000000
0.0040000000,0.0000000691,-0.0142552930,desbalanceo,0.0000000000
0.0045000000,-0.0000001867,-0.0037635670,desbalanceo,0.0000000000
0.0050000000,-0.0000001007,-0.0034227539,desbalanceo,0.0000000000
0.0055000000,0.0000000174,0.0029490764,desbalanceo,0.0000000000
0.0060000000,0.0000002052,-0.0083732373,desbalanceo,0.0000000000
0.0065000000,0.0000000287,0.0095218767,desbalanceo,0.0000000000
0.0070000000,-0.0000001071,0.0132931659,desbalanceo,0.0000000000
0.0075000000,0.0000001838,0.0052465245,desbalanceo,0.0000000000
0.0080000000,-0.0000000659,-0.0014809998,desbalanceo,0.0000000000
0.0085000000,-0.0000002918,0.0088953195,desbalanceo,0.0000000000
0.0090000000,-0.0000001643,0.0012444653,desbalanceo,0.0000000000
0.0095000000,0.0000000868,0.0099109251,desbalanceo,0.0000000000
0.0100000000,-0.0000002738,0.0003514666,desbalanceo,0.0000000000
0.0105000000,-0.0000002606,0.0026207083,desbalanceo,0.0000000000
0.0110000000,0.0000000470,0.0014320173,desbalanceo,0.0000000000
0.0115000000,0.0000002550,0.0090101716,desbalanceo,0.0000000000
0.0120000000,0.0000001136,0.0023185863,desbalanceo,0.0000000000
0.0125000000,0.0000000985,-0.0079725793,desbalanceo,0.0000000000
0.0130000000,0.0000001147,0.0012001014,desbalanceo,0.0000000000
0.0135000000,0.0000000951,-0.0065679608,desbalanceo,0.0000000000
0.0140000000,-0.0000000551,0.0026917456,desbalanceo,0.0000000000
0.0145000000,-0.0000002125,0.0033366700,desbalanceo,0.0000000000
0.0150000000,0.0000000335,0.0027423503,desbalanceo,0.0000000000
0.0155000000,-0.0000001769,0.0076215717,desbalanceo,0.0000000000
0.0160000000,0.0000002170,-0.0069550058,desbalanceo,0.0000000000
0.0165000000,0.0000003316,0.0029214712,desbalanceo,0.0000000000
0.0170000000,0.0000003176,-0.0038489942,desbalanceo,0.0000000000
0.0175000000,-0.0000000087,0.0012287470,desbalanceo,0.0000000000
0.0180000000,-0.0000002435,-0.0142904497,desbalanceo,0.0000000000
0.0185000000,0.0000002059,0.0070286283,desbalanceo,0.0000000000
0.0190000000,0.0000001079,-0.0085850947,desbalanceo,0.0000000000
0.0195000000,0.0000001801,-0.0114042979,desbalanceo,0.0000000000
0.0200000000,0.0000000011,-0.0158535997,desbalanceo,0.0000000000
0.0205000000,0.0000001306,-0.0001530138,desbalanceo,0.0000000000
0.0210000000,0.0000000131,-0.0032156083,desbalanceo,0.0000000000
0.0215000000,0.0000000598,0.0056834936,desbalanceo,0.0000000000
0.0220000000,0.0000001560,-0.0019961722,desbalanceo,0.0000000000
0.0225000000,0.0000000030,0.0127286625,desbalanceo,0.0000000000
0.0230000000,0.0000002483,0.0127292534,desbalanceo,0.0000000000
0.0235000000,0.0000001685,0.0158102968,desbalanceo,0.0000000000
0.0240000000,0.0000002602,-0.0175626715,desbalanceo,0.0000000000
0.0245000000,0.0000001916,0.0092177430,desbalanceo,0.0000000000
0.0250000000,0.0000004419,-0.0067530540,desbalanceo,0.0000000000
0.0255000000,0.0000000321,-0.0143443616,desbalanceo,0.0000000000
0.0260000000,0.0000001474,0.0047021125,desbalanceo,0.0000000000
0.0265000000,0.0000002723,0.0003196734,desbalanceo,0.0000000000
0.0270000000,0.0000000640,0.0004448574,desbalanceo,0.0000000000
0.0275000000,0.0000003123,0.0047824879,desbalanceo,0.0000000000
0.0280000000,0.0000002133,-0.0251335181,desbalanceo,0.0000000000
0.0285000000,-0.0000002021,-0.0115740245,desbalanceo,0.0000000000
0.0290000000,0.0000003475,-0.0070470413,desbalanceo,0.0000000000
0.0295000000,0.0000004740,-0.0104978879,desbalanceo,0.0000000000
0.0300000000,0.0000003826,-0.0190795589,desbalanceo,0.0000000000
0.0305000000,-0.0000000319,0.0049258765,desbalanceo,0.0000000000
0.0310000000,0.0000001675,0.0083736166,desbalanceo,0.0000000000
0.0315000000,0.0000001934,-0.0142881340,desbalanceo,0.0000000000
0.0320000000,-0.0000001850,-0.0018982427,desbalanceo,0.0000000000
0.0325000000,-0.0000000580,-0.0114094943,desbalanceo,0.0000000000
0.0330000000,0.0000001374,-0.0212570755,desbalanceo,0.0000000000
0.0335000000,-0.0000002701,-0.0041354791,desbalanceo,0.0000000000
0.0340000000,-0.0000000865,0.0044148975,desbalanceo,0.0000000000
0.0345000000,-0.0000000738,0.0016411113,desbalanceo,0.0000000000
0.0350000000,0.0000000712,-0.0065505065,desbalanceo,0.0000000000
0.0355000000,-0.0000000389,-0.0030212765,desbalanceo,0.0000000000
0.0360000000,-0.0000000339,-0.0025704466,desbalanceo,0.0000000000
0.0365000000,0.0000000468,-0.0012841368,desbalanceo,0.0000000000
0.0370000000,-0.0000001751,0.0026338593,desbalanceo,0.0000000000
0.0375000000,-0.0000002044,0.0016721810,desbalanceo,0.0000000000
0.0380000000,-0.0000001196,-0.0030871951,desbalanceo,0.0000000000
0.0385000000,-0.0000001860,-0.0126754462,desbalanceo,0.0000000000
0.0390000000,-0.0000002992,-0.0022319022,desbalanceo,0.0000000000
0.0395000000,-0.0000001161,-0.0082993433,desbalanceo,0.0000000000
0.0400000000,-0.0000001829,-0.0111271826,desbalanceo,0.0000000000
0.0405000000,-0.0000001827,-0.0044613095,desbalanceo,0.0000000000
0.0410000000,-0.0000003418,-0.0040001719,desbalanceo,0.0000000000
0.0415000000,-0.0000004826,0.0036343905,desbalanceo,0.0000000000
0.0420000000,-0.0000003400,0.0094992777,desbalanceo,0.0000000000
