t,x,F,falla,severidad
0.0,-3.077621900042568e-05,0.004967141530112327,falla_engranaje,0.5
0.001,-6.584947100581603e-06,0.006151489402384948,falla_engranaje,0.5
0.002,-3.610951427844284e-05,0.021544670413239576,falla_engranaje,0.5
0.003,-1.4004842472917871e-05,0.0378307766718399,falla_engranaje,0.5
0.004,-8.623115154970267e-05,0.02779019824541634,falla_engranaje,0.5
0.005,9.89095275271302e-06,0.03531969761729744,falla_engranaje,0.5
0.006,3.4036359486318446e-07,0.060980132542329396,falla_engranaje,0.5
0.007,-3.6796064072989744e-05,0.060386411829097215,falla_engranaje,0.5
0.008,3.072244533917141e-05,0.05553802501756107,falla_engranaje,0.5
0.009000000000000001,4.3690284546564456e-05,0.07317523942517416,falla_engranaje,0.5
0.01,-7.19774507674477e-05,0.07062801992467664,falla_engranaje,0.5
0.011,-3.305219971377939e-05,0.07811266735277224,falla_engranaje,0.5
0.012,-3.2855826885872196e-05,0.09269208872521977,falla_engranaje,0.5
0.013000000000000001,-4.0066595258093344e-05,0.07863642122379813,falla_engranaje,0.5
0.014,4.124293079850062e-05,0.08801058359012198,falla_engranaje,0.5
0.015,-4.658264072833657e-06,0.10712073013494824,falla_engranaje,0.5
0.016,-7.046685760524676e-06,0.11009196837411822,falla_engranaje,0.5
0.017,-8.539056614257619e-05,0.13083178379855875,falla_engranaje,0.5
0.018000000000000002,3.597114871911725e-05,0.126069984249468,falla_engranaje,0.5
0.019,-4.8293800543248926e-05,0.128479513885557,falla_engranaje,0.5
0.02,1.2231752149831364e-05,0.1647023044514496,falla_engranaje,0.5
0.021,2.3590841153195426e-05,0.1552217891267086,falla_engranaje,0.5
0.022,7.457454220729987e-05,0.165578569568868,falla_engranaje,0.5
0.023,-4.5348106208224534e-05,0.15806907261257377,falla_engranaje,0.5
0.024,-0.00012141170630396752,0.1742750583597873,falla_engranaje,0.5
0.025,2.6676993290921522e-05,0.18821904054723515,falla_engranaje,0.5
0.026000000000000002,0.0001026128084495036,0.18297894074241547,falla_engranaje,0.5
0.027,7.943678156943905e-05,0.20561258751161055,falla_engranaje,0.5
0.028,3.512572085265642e-05,0.20320315757341148,falla_engranaje,0.5
0.029,5.960510978707355e-06,0.21363328915144875,falla_engranaje,0.5
0.03,6.815812403231383e-05,0.21786012779411826,falla_engranaje,0.5
0.031,-9.808173903426603e-06,0.24971276958205013,falla_engranaje,0.5
0.032,5.970248319156417e-05,0.23835317877894832,falla_engranaje,0.5
0.033,6.468089571654654e-05,0.2351941189087814,falla_engranaje,0.5
0.034,9.383871830758195e-05,0.26126421433269487,falla_engranaje,0.5
0.035,0.00017540450506676103,0.24808187311620375,falla_engranaje,0.5
0.036000000000000004,7.183616438185459e-05,0.26961404654763504,falla_engranaje,0.5
0.037,3.5323946023890376e-05,0.25514691778697357,falla_engranaje,0.5
0.038,6.217390373494917e-05,0.26866262700867255,falla_engranaje,0.5
0.039,-1.2244087110863228e-05,0.2910961827425256,falla_engranaje,0.5
0.04,4.203766217296842e-05,0.30367708967332324,falla_engranaje,0.5
0.041,6.0628127663676766e-05,0.30515228883055195,falla_engranaje,0.5
0.042,6.125021191547573e-05,0.3094091939561388,falla_engranaje,0.5
0.043000000000000003,9.821751322178297e-05,0.31466216111425,falla_engranaje,0.5
0.044,6.019674841936305e-05,0.30997551389448247,falla_engranaje,0.5
0.045,0.00015547337701224677,0.3246294078296223,falla_engranaje,0.5
0.046,0.00011135393385060764,0.3342677267402998,falla_engranaje,0.5
0.047,0.00011818173340143318,0.35647031983024274,falla_engranaje,0.5
0.048,0.00011122504507508023,0.3563385544951501,falla_engranaje,0.5
0.049,0.0001411239737357072,0.34225310953530524,falla_engranaje,0.5
0.05,0.00017984355958557114,0.37008293253115143,falla_engranaje,0.5
0.051000000000000004,0.00011119958807449384,0.36992687313911415,falla_engranaje,0.5
0.052000000000000005,0.00012953642382478408,0.37392068184336136,falla_engranaje,0.5
0.053,0.00015481961677401302,0.39369505725630427,falla_engranaje,0.5
0.054,0.0001167716716167724,0.4047524549773509,falla_engranaje,0.5
0.055,0.00015057150566800866,0.4105947879003216,falla_engranaje,0.5
0.056,0.00017634923285721432,0.3997042912206172,falla_engranaje,0.5
0.057,0.00024839467216912253,0.4117933689854858,falla_engranaje,0.5
0.058,0.00023132486472518497,0.42496129624333046,falla_engranaje,0.5
0.059000000000000004,0.00023934734786728608,0.43814102425263446,falla_engranaje,0.5
0.06,0.0002808316332372471,0.4303040851601366,falla_engranaje,0.5
0.061,0.00024766284488619947,0.43992244017723664,falla_engranaje,0.5
0.062,0.0002839560993269615,0.4373714375439517,falla_engranaje,0.5
0.063,0.00027403877603797904,0.4431006431872026,falla_engranaje,0.5
0.064,0.0003037768532656323,0.46978766728929894,falla_engranaje,0.5
0.065,0.0002784185429930921,0.4817959020296065,falla_engranaje,0.5
0.066,0.00020749533627131792,0.4740555046915464,falla_engranaje,0.5
0.067,0.0003265995077076137,0.4913236719113829,falla_engranaje,0.5
0.068,0.0004120109158592478,0.49138769741630123,falla_engranaje,0.5
0.069,0.0004041962378621329,0.4877730184142452,falla_engranaje,0.5
0.07,0.0004211776749653938,0.5042605657661596,falla_engranaje,0.5
0.07100000000000001,0.0004490926230671891,0.5224185175560492,falla_engranaje,0.5
0.07200000000000001,0.00041275668204218024,0.5130402186967081,falla_engranaje,0.5
0.073,0.0004340695798673014,0.5353736675933121,falla_engranaje,0.5
0.074,0.00041367209546223726,0.49982659961024156,falla_engranaje,0.5
0.075,0.0004445529317987873,0.5405076091140842,falla_engranaje,0.5
0.076,0.0005045408739996731,0.5393909513604791,falla_engranaje,0.5
0.077,0.0005492552904687241,0.5417293196392041,falla_engranaje,0.5
0.078,0.0005063200729264994,0.5518025852194445,falla_engranaje,0.5
0.079,0.0005108438378600575,0.5371412037988123,falla_engranaje,0.5
0.08,0.0005504609028374246,0.560918083455443,falla_engranaje,0.5
0.081,0.0005972963803533646,0.572749497467397,falla_engranaje,0.5
0.082,0.0005239288175121279,0.5899862112235613,falla_engranaje,0.5
0.083,0.0005053322481623035,0.5760184702742431,falla_engranaje,0.5
0.084,0.0006055576360235216,0.5790748173234854,falla_engranaje,0.5
0.085,0.000596053520951184,0.5880651231203525,falla_engranaje,0.5
0.08600000000000001,0.0006499677329432522,0.6081236979047738,falla_engranaje,0.5
0.08700000000000001,0.0006882251957966397,0.6081079012179598,falla_engranaje,0.5
0.088,0.0006965346461654237,0.6053369225772008,falla_engranaje,0.5
0.089,0.0008060296844909857,0.6215444490690933,falla_engranaje,0.5
0.09,0.0007777408583627276,0.6231226141934527,falla_engranaje,0.5
0.091,0.0007999636161731362,0.6375408683226208,falla_engranaje,0.5
0.092,0.0008384507666539018,0.6264986886014917,falla_engranaje,0.5
0.093,0.0007823926178656755,0.6358693300136914,falla_engranaje,0.5
0.094,0.000906271494116207,0.6408132459013973,falla_engranaje,0.5
0.095,0.0008804412517293584,0.6356489149272948,falla_engranaje,0.5
0.096,0.0009398255996096854,0.6587560860242747,falla_engranaje,0.5
0.097,0.0008861572575813475,0.6638770613975064,falla_engranaje,0.5
0.098,0.0008903345804820365,0.6667498038350504,falla_engranaje,0.5
0.099,0.0010249680268265417,0.6697452262019017,falla_engranaje,0.5
0.1,0.0010317568042678693,0.6632898224922423,falla_engranaje,0.5
0.101,0.001000768035000798,0.678549253563614,falla_engranaje,0.5
0.10200000000000001,0.0010298996755262692,0.6846002273749492,falla_engranaje,0.5
0.10300000000000001,0.0011488698837454306,0.685235502835768,falla_engranaje,0.5
0.10400000000000001,0.0010717523979849226,0.6968353110269534,falla_engranaje,0.5
0.105,0.0012296125093048322,0.7076373153857248,falla_engranaje,0.5
0.106,0.001142823060550032,0.7275658110541797,falla_engranaje,0.5
0.107,0.0012424930953038975,0.7155151465191183,falla_engranaje,0.5
0.108,0.0012283079692082949,0.7213683284454925,falla_engranaje,0.5
0.109,0.0013010396333516714,0.7230296341209265,falla_engranaje,0.5
0.11,0.0012793620720025457,0.7095252393908084,falla_engranaje,0.5
0.111,0.0013277079340629132,0.7333440416671461,falla_engranaje,0.5
