t,x,F,falla,severidad
0.0,-5.150940492755857e-07,0.004967141530112327,desgaste_rodamiento,0.5
0.001,-1.0776785724758085e-07,0.2636531243794428,desgaste_rodamiento,0.5
0.002,-4.5917408918381304e-07,0.47273222018759453,desgaste_rodamiento,0.5
0.003,4.170212812770634e-07,0.5774529276957111,desgaste_rodamiento,0.5
0.004,2.3866770282364476e-07,0.5446379597409988,desgaste_rodamiento,0.5
0.005,3.4381528133235147e-06,0.44592597220543184,desgaste_rodamiento,0.5
0.006,5.356319128659317e-06,0.3281221667132996,desgaste_rodamiento,0.5
0.007,7.192531094050003e-06,0.1902402104781116,desgaste_rodamiento,0.5
0.008,1.1032832793942003e-05,0.0771480533747938,desgaste_rodamiento,0.5
0.009000000000000001,1.4085404285952888e-05,0.011756806480867825,desgaste_rodamiento,0.5
0.01,1.5020578518148932e-05,-0.07146026907026669,desgaste_rodamiento,0.5
0.011,1.8503602284639993e-05,-0.16688232486066878,desgaste_rodamiento,0.5
0.012,2.119886885794837e-05,-0.2856117085658305,desgaste_rodamiento,0.5
0.013000000000000001,2.354237388012631e-05,-0.44521700758800303,desgaste_rodamiento,0.5
0.014,2.6991136530853083e-05,-0.5527916103865083,desgaste_rodamiento,0.5
0.015,2.7789677237736703e-05,-0.5745778769603448,desgaste_rodamiento,0.5
0.016,2.874213484474216e-05,-0.5038261468426739,desgaste_rodamiento,0.5
0.017,2.7881751814286383e-05,-0.30583716543069583,desgaste_rodamiento,0.5
0.018000000000000002,2.9947538546067472e-05,-0.059452997912002994,desgaste_rodamiento,0.5
0.019,2.8386124656708315e-05,0.20657906423561903,desgaste_rodamiento,0.5
0.02,2.931257423507879e-05,0.45305386937466896,desgaste_rodamiento,0.5
0.021,2.9736245247776556e-05,0.5534767700292222,desgaste_rodamiento,0.5
0.022,3.131774645448684e-05,0.560576430670603,desgaste_rodamiento,0.5
0.023,3.0583275875061295e-05,0.4590223185234616,desgaste_rodamiento,0.5
0.024,3.108408203322926e-05,0.33480302226060354,desgaste_rodamiento,0.5
0.025,3.5713986608156624e-05,0.20743870468550943,desgaste_rodamiento,0.5
0.026000000000000002,3.9393392878695255e-05,0.08754115284799191,desgaste_rodamiento,0.5
0.027,4.154380180045853e-05,0.023102947492274668,desgaste_rodamiento,0.5
0.028,4.3378611532963066e-05,-0.05918172200469023,desgaste_rodamiento,0.5
0.029,4.5430594590586575e-05,-0.14705173176828368,desgaste_rodamiento,0.5
0.03,4.8886736222815946e-05,-0.2716780777823732,desgaste_rodamiento,0.5
0.031,4.97693487532501e-05,-0.3859243139461983,desgaste_rodamiento,0.5
0.032,5.277459415291177e-05,-0.5229628387456674,desgaste_rodamiento,0.5
0.033,5.422344660552073e-05,-0.5835548845175514,desgaste_rodamiento,0.5
0.034,5.550495343097352e-05,-0.5098542315652024,desgaste_rodamiento,0.5
0.035,5.70963030536719e-05,-0.3630509214896473,desgaste_rodamiento,0.5
0.036000000000000004,5.513997903814016e-05,-0.09858982897512597,desgaste_rodamiento,0.5
0.037,5.405754483163662e-05,0.15460893637817844,desgaste_rodamiento,0.5
0.038,5.404851135725696e-05,0.3935520600454707,desgaste_rodamiento,0.5
0.039,5.260445333007652e-05,0.547171138677392,desgaste_rodamiento,0.5
